"fecha_sintomas","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
2020-05-30,397,370,253,117,17,260,124,136,33,13,20,200,60,121,67,1,58,19,159,0,39,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,44,0,157,6,58,27
2020-05-31,300,269,181,88,15,193,107,86,43,22,21,124,69,126,86,4,79,28,98,0,13,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,28,0,121,13,42,30
2020-06-01,584,524,348,176,33,367,180,187,71,27,44,251,116,223,135,5,117,40,212,0,32,2,0,0,6,1,0,0,0,0,0,0,0,0,2,0,50,0,234,26,81,45
2020-06-02,384,352,214,138,21,219,101,118,40,19,21,149,70,139,84,2,75,22,123,0,15,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,42,0,127,17,49,23
2020-06-03,340,309,198,111,16,209,92,117,51,14,37,133,76,149,94,5,82,28,99,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,37,0,120,22,49,28
2020-06-04,350,316,204,112,16,212,117,95,41,19,22,136,76,153,89,7,64,20,116,0,27,2,0,0,4,0,1,0,0,0,0,0,0,0,2,0,26,0,130,11,54,30
2020-06-05,402,374,255,119,7,266,134,132,55,26,29,176,90,181,107,7,80,26,156,0,26,2,0,0,3,1,1,0,0,0,0,0,0,0,1,0,34,1,172,16,59,38
2020-06-06,397,360,251,109,24,255,138,117,38,11,27,186,69,131,75,1,65,21,155,0,29,4,0,0,6,0,0,0,0,0,0,0,0,0,2,0,48,0,153,14,52,24
2020-06-07,382,344,230,114,18,244,115,129,47,21,26,164,80,165,94,7,81,30,131,0,30,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,47,0,140,20,55,27
2020-06-08,460,418,295,123,18,308,160,148,49,21,28,214,94,192,107,4,96,31,175,0,32,1,0,0,5,1,0,0,0,0,0,0,0,0,5,0,53,3,187,20,63,26
2020-06-09,357,314,219,95,15,234,116,118,54,21,33,143,91,172,109,4,95,35,106,0,25,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,42,2,142,20,50,32
2020-06-10,448,412,270,142,9,283,139,144,47,26,21,183,100,194,115,6,103,29,144,0,23,3,0,0,13,2,0,0,0,0,0,0,0,0,1,0,39,0,177,17,66,30
2020-06-11,340,305,215,90,15,222,123,99,39,14,25,150,72,142,88,3,80,27,110,0,28,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,28,1,146,15,46,23
2020-06-12,417,373,263,110,24,271,137,134,47,13,34,185,86,164,109,5,93,26,148,0,21,5,0,0,8,1,1,0,0,0,0,0,0,0,0,0,61,2,144,12,66,33
2020-06-13,384,352,240,112,19,248,124,124,33,11,22,174,74,140,88,4,78,19,123,0,39,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,47,1,153,10,48,22
2020-06-14,425,387,272,115,20,282,147,135,75,36,39,168,114,211,136,6,98,42,140,0,37,8,0,0,7,0,0,0,0,0,0,0,0,0,3,0,35,1,169,28,75,46
2020-06-15,508,472,337,135,19,350,165,185,67,26,41,215,135,243,151,4,124,42,191,0,27,3,0,0,8,0,0,0,0,0,0,0,0,0,1,0,57,1,204,19,88,47
2020-06-16,395,351,256,95,22,274,142,132,53,18,35,182,92,181,107,2,84,34,164,0,20,0,0,0,6,1,0,0,0,0,0,0,0,0,4,0,35,1,166,20,69,32
2020-06-17,365,339,245,94,17,250,120,130,43,26,17,166,84,152,99,4,87,28,124,0,31,3,0,0,7,1,1,0,0,0,0,0,0,0,2,0,28,0,158,11,62,32
2020-06-18,404,363,278,85,29,285,158,127,51,21,30,192,93,167,108,6,95,30,145,0,32,3,0,0,13,3,0,0,0,0,0,0,0,0,3,0,42,0,178,14,62,37
2020-06-19,473,409,296,113,45,312,153,159,47,13,34,231,81,156,91,5,95,24,179,0,35,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,44,0,201,18,65,29
2020-06-20,618,533,373,160,27,423,234,189,61,34,27,319,104,197,120,5,107,36,267,0,38,2,0,0,11,0,0,0,0,0,0,0,0,0,7,0,69,1,244,22,103,38
2020-06-21,443,396,274,122,15,298,147,151,47,15,32,210,88,182,108,6,96,31,181,0,20,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,53,1,169,10,74,36
2020-06-22,584,519,361,158,25,390,211,179,64,29,35,277,113,210,130,4,120,39,231,0,35,3,0,0,4,1,0,0,0,0,0,0,0,0,2,0,67,1,243,28,78,35
2020-06-23,461,411,288,123,13,320,155,165,53,20,33,229,91,177,112,2,104,42,187,0,25,4,0,0,3,0,1,0,0,0,0,0,0,0,1,0,50,0,195,13,74,40
2020-06-24,482,428,290,138,17,321,169,152,60,21,39,222,99,181,114,3,108,40,177,0,34,4,0,0,2,0,0,0,0,0,0,0,0,0,4,0,52,0,196,19,69,41
2020-06-25,655,558,400,158,11,471,270,201,61,26,35,347,124,232,137,2,112,34,328,0,26,3,0,0,5,1,0,0,0,0,0,0,0,0,3,0,74,0,291,22,103,39
2020-06-26,655,566,419,147,20,480,266,214,68,32,36,350,130,240,155,4,144,52,304,0,24,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,83,0,284,24,106,44
2020-06-27,486,424,317,107,16,356,189,167,50,24,26,254,102,188,118,4,104,33,223,0,26,4,0,0,3,0,0,0,0,0,0,0,0,0,5,0,67,1,207,17,77,32
2020-06-28,599,495,357,138,20,427,218,209,47,17,30,324,103,193,115,1,95,34,276,0,38,3,0,0,18,2,0,0,0,0,0,0,0,0,6,0,72,0,250,14,99,33
2020-06-29,621,524,358,166,24,420,235,185,46,25,21,324,96,177,113,4,100,32,273,0,34,2,0,0,13,1,0,0,0,0,0,0,0,0,1,0,83,1,235,12,101,33
2020-06-30,777,644,426,218,41,508,255,253,67,27,40,392,116,216,139,4,116,45,311,0,73,5,0,0,7,1,1,1,0,0,0,0,0,0,5,0,90,1,305,16,108,50
2020-07-01,1010,762,506,256,36,703,363,340,66,26,40,573,130,249,160,8,110,42,496,0,91,4,0,0,4,0,1,0,0,0,1,0,0,0,14,0,108,1,416,23,165,42
2020-07-02,703,525,341,184,48,452,248,204,49,17,32,353,99,185,112,6,74,28,332,0,35,4,0,0,11,0,0,0,0,0,0,0,0,0,7,0,69,0,270,18,106,31
2020-07-03,692,520,357,163,47,468,259,209,57,27,30,372,96,188,110,4,96,39,308,0,55,6,0,0,9,1,0,0,0,0,0,0,0,0,0,0,87,0,281,23,100,34
2020-07-04,533,407,273,134,35,355,181,174,47,11,36,265,90,169,101,4,87,30,231,0,29,4,0,0,8,1,0,0,0,0,0,0,0,0,7,0,64,2,193,13,91,32
2020-07-05,643,482,307,175,34,414,224,190,50,18,32,317,97,170,110,1,85,30,287,0,29,1,0,0,13,1,0,0,0,0,0,0,0,0,6,0,80,0,231,17,97,33
2020-07-06,550,408,264,144,24,366,201,165,52,24,28,282,84,161,99,1,100,35,219,0,43,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,58,0,234,16,70,36
2020-07-07,474,300,211,89,29,349,174,175,49,15,34,269,80,141,100,3,92,39,230,0,24,2,0,0,2,0,1,0,0,0,0,0,0,0,4,0,48,0,214,16,83,33
2020-07-08,449,298,187,111,26,302,137,165,43,17,26,226,76,141,97,1,85,30,186,0,28,8,0,0,3,0,0,0,0,0,0,0,0,0,10,0,40,0,173,13,79,30
2020-07-09,475,289,188,101,33,335,177,158,36,17,19,266,69,129,79,0,65,23,236,0,23,1,0,0,11,2,0,0,0,0,0,0,0,0,2,0,55,0,200,9,78,27
2020-07-10,697,426,288,138,75,478,253,225,42,16,26,388,90,174,103,2,91,22,344,0,24,2,0,0,19,2,0,0,0,0,0,0,0,0,12,0,72,0,291,10,103,32
2020-07-11,475,301,194,107,39,327,180,147,39,19,20,264,63,119,74,3,73,27,220,0,33,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,63,0,189,17,72,22
2020-07-12,435,253,138,115,37,278,147,131,29,12,17,218,60,117,66,1,39,18,195,0,33,2,0,0,10,1,1,0,0,0,0,0,0,0,8,0,52,0,155,9,63,20
2020-07-13,437,210,144,66,47,315,184,131,27,15,12,256,59,106,66,3,68,20,229,0,16,1,0,0,2,0,0,0,0,0,0,0,0,0,8,0,56,0,176,11,75,16
2020-07-14,399,182,113,69,60,266,134,132,23,12,11,220,46,96,54,1,49,16,208,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,36,0,162,8,65,15
2020-07-15,509,255,172,83,71,350,206,144,39,16,23,281,69,145,86,2,75,29,245,0,24,1,0,0,6,1,0,0,0,0,0,0,0,0,6,0,70,0,185,12,89,27
2020-07-16,485,240,145,95,49,338,198,140,22,8,14,296,42,87,46,2,49,17,252,0,31,1,0,0,6,1,0,0,0,0,0,0,0,0,6,0,65,0,204,8,63,14
2020-07-17,454,228,140,88,46,314,171,143,19,6,13,271,43,102,47,2,46,9,243,0,21,0,0,0,4,1,0,0,0,0,0,0,0,0,9,0,59,0,183,3,63,16
2020-07-18,489,254,155,99,24,353,208,145,32,17,15,285,68,129,80,5,51,19,277,0,11,1,0,0,14,4,0,0,0,0,0,0,0,0,9,0,66,0,193,8,85,24
2020-07-19,546,279,131,148,19,365,204,161,28,10,18,320,45,97,51,2,28,12,317,0,18,1,0,0,2,0,0,0,0,0,0,0,0,0,18,0,53,0,215,10,79,18
2020-07-20,578,304,175,129,34,407,245,162,34,18,16,346,61,135,74,3,56,24,325,0,22,4,0,0,4,1,0,0,0,0,0,0,0,0,16,0,67,1,225,7,99,26
2020-07-21,445,227,119,108,20,308,180,128,22,7,15,251,57,106,60,1,46,16,246,0,12,0,0,0,3,0,0,0,0,0,0,0,1,0,6,0,38,1,179,4,85,17
2020-07-22,417,276,134,142,15,255,141,114,20,10,10,210,45,96,49,3,40,9,197,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,38,0,160,8,54,12
2020-07-23,452,269,118,151,16,282,158,124,27,12,15,236,46,91,54,2,31,14,229,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,44,0,168,8,64,19
2020-07-24,460,253,141,112,19,326,185,141,15,4,11,283,43,84,48,0,38,8,273,0,13,1,0,0,2,0,0,0,0,0,0,0,0,0,7,0,61,0,198,3,60,12
2020-07-25,603,356,156,200,15,382,227,155,19,5,14,341,41,89,43,1,41,12,327,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,80,0,212,4,82,15
2020-07-26,592,385,182,203,16,369,209,160,22,11,11,323,46,100,60,0,46,18,297,0,23,2,0,0,3,0,0,0,0,0,0,0,0,0,9,0,88,1,208,5,64,16
2020-07-27,614,371,153,218,13,380,224,156,9,6,3,344,36,74,40,1,28,6,337,0,12,1,0,0,3,0,0,0,0,0,0,0,0,0,11,0,78,0,233,2,58,7
2020-07-28,395,211,97,114,9,272,164,108,21,7,14,232,40,76,47,2,36,14,222,0,13,4,0,0,1,0,0,0,0,0,0,0,0,0,5,0,45,1,172,8,50,12
2020-07-29,341,214,107,107,5,226,122,104,25,9,16,187,39,76,45,2,31,13,175,0,16,0,0,0,3,1,1,0,0,0,0,0,0,0,8,0,44,0,131,10,43,15
2020-07-30,454,310,124,186,19,247,135,112,20,10,10,217,30,68,36,1,27,9,215,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,45,0,150,5,47,15
2020-07-31,455,307,125,182,7,263,150,113,19,11,8,230,33,77,39,0,30,12,228,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,44,0,146,9,66,10
2020-08-01,598,339,161,178,10,409,222,187,18,7,11,367,42,82,46,3,35,11,359,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,86,1,235,4,83,13
2020-08-02,425,300,124,176,13,235,147,88,12,6,6,211,24,52,29,1,23,9,196,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,48,1,138,2,46,9
2020-08-03,500,343,139,204,17,273,147,126,18,7,11,233,40,75,50,3,41,11,214,0,14,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,62,0,155,6,54,12
2020-08-04,337,220,80,140,11,184,101,83,10,4,6,163,21,50,26,0,16,7,161,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,39,0,108,5,33,5
2020-08-05,374,232,99,133,14,225,129,96,19,10,9,195,30,60,38,3,34,14,174,0,13,0,0,0,3,0,0,0,0,0,1,1,0,0,4,0,41,2,136,4,44,13
2020-08-06,460,303,120,183,17,259,148,111,12,4,8,236,23,62,29,0,19,6,233,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,42,0,162,2,49,10
2020-08-07,370,231,122,109,24,236,127,109,16,5,11,207,29,65,35,0,29,10,201,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,64,0,128,6,40,10
2020-08-08,413,276,110,166,8,237,134,103,12,4,8,209,28,59,32,1,18,4,209,0,6,1,0,0,4,1,0,0,0,0,0,0,0,0,7,0,50,1,130,5,50,6
2020-08-09,503,370,137,233,9,261,152,109,9,2,7,243,18,39,20,1,12,3,244,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,54,0,165,4,38,5
2020-08-10,732,417,138,279,15,432,237,195,17,7,10,397,35,74,43,3,28,10,396,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,13,0,90,0,240,4,89,13
2020-08-11,350,206,76,130,10,207,125,82,6,1,5,188,19,47,24,0,18,4,187,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,44,0,115,2,36,4
2020-08-12,363,214,76,138,6,219,118,101,6,3,3,205,14,37,15,0,22,1,188,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,52,0,119,2,34,4
2020-08-13,313,227,100,127,9,175,97,78,8,1,7,155,20,40,22,0,18,3,154,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38,0,97,0,37,8
2020-08-14,357,273,137,136,16,203,106,97,10,2,8,180,23,58,26,2,24,5,167,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,53,0,109,6,37,4
2020-08-15,395,288,145,143,20,230,127,103,15,9,6,201,29,71,36,1,28,12,196,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,39,0,139,5,42,10
2020-08-16,369,286,100,186,12,170,97,73,8,6,2,143,27,58,29,1,22,6,135,0,6,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,28,0,100,1,40,7
2020-08-17,438,324,90,234,14,186,115,71,13,8,5,158,28,65,32,1,20,7,154,0,7,0,0,0,4,0,0,0,1,0,0,0,0,0,8,0,37,1,109,6,32,6
2020-08-18,443,344,98,246,11,184,105,79,9,3,6,165,19,43,21,3,25,6,150,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,42,0,112,4,26,5
2020-08-19,415,294,89,205,9,199,103,96,8,3,5,181,18,44,23,1,15,5,182,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,47,0,112,4,35,4
2020-08-20,470,303,108,195,15,257,141,116,9,5,4,234,23,50,25,2,18,7,230,0,7,0,0,0,1,1,0,0,1,0,0,0,0,0,10,0,59,0,139,3,49,6
2020-08-21,423,326,108,218,7,193,111,82,5,2,3,168,25,53,26,0,22,2,167,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,38,0,113,2,36,3
2020-08-22,381,297,92,205,10,166,105,61,5,4,1,151,15,32,19,0,14,2,148,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,36,1,95,2,29,2
2020-08-23,461,387,110,277,7,175,102,73,8,3,5,161,14,36,21,1,13,6,151,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,30,0,119,2,23,6
2020-08-24,355,276,99,177,4,172,92,80,5,2,3,152,20,44,22,1,20,4,142,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,34,0,98,2,32,3
2020-08-25,377,306,94,212,8,157,85,72,9,3,6,142,15,39,17,0,12,4,134,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,36,0,88,1,30,8
2020-08-26,367,270,80,190,6,167,104,63,7,4,3,157,10,24,11,0,10,4,149,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,33,0,107,1,21,6
2020-08-27,344,252,86,166,6,167,95,72,4,3,1,158,9,35,9,0,12,3,149,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,102,2,26,2
2020-08-28,442,367,122,245,5,190,108,82,2,2,0,178,12,25,12,0,19,0,162,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,39,0,117,1,29,1
2020-08-29,347,276,81,195,6,145,88,57,9,2,7,132,13,32,16,1,11,6,125,0,7,1,0,0,2,1,0,0,0,0,0,0,0,0,4,0,30,0,86,2,25,7
2020-08-30,298,267,114,153,4,139,89,50,5,3,2,127,12,31,12,1,17,5,110,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,36,0,74,0,27,5
2020-08-31,300,257,86,171,9,117,69,48,3,1,2,108,9,24,9,0,7,1,104,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28,0,70,1,15,2
2020-09-01,429,309,98,211,13,201,111,90,3,3,0,187,14,34,16,0,13,3,178,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,37,0,127,1,29,2
2020-09-02,284,212,72,140,2,135,76,59,11,4,7,116,19,36,23,0,22,8,109,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,29,1,73,2,28,8
2020-09-03,269,225,75,150,3,113,64,49,3,1,2,102,11,22,12,1,9,2,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,0,73,2,14,1
2020-09-04,319,276,84,192,7,116,71,45,2,1,1,109,7,18,8,0,13,1,100,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,33,0,61,1,16,1
2020-09-05,422,359,132,227,2,189,106,83,5,2,3,168,21,35,22,0,11,2,173,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,7,0,41,0,112,2,29,3
2020-09-06,429,388,129,259,8,158,79,79,3,1,2,149,9,26,10,0,13,1,138,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,35,1,98,1,19,1
2020-09-07,361,276,88,188,6,164,80,84,11,3,8,142,22,44,24,0,19,8,137,0,5,0,0,0,2,0,0,0,1,1,0,0,0,0,10,0,41,0,84,4,29,7
2020-09-08,264,196,51,145,1,114,59,55,8,2,6,96,18,41,19,1,17,5,89,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,33,0,60,1,19,7
2020-09-09,265,202,61,141,5,113,62,51,5,1,4,101,12,27,14,1,19,4,86,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,25,0,68,2,17,3
2020-09-10,335,287,90,197,2,131,79,52,3,2,1,118,13,25,15,0,13,1,109,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,84,1,18,2
2020-09-11,363,271,107,164,1,197,108,89,2,1,1,187,10,25,10,0,13,1,181,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,57,0,102,1,30,1
2020-09-12,303,254,61,193,12,96,55,41,6,4,2,84,12,25,16,0,8,4,81,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,23,1,52,0,17,5
2020-09-13,208,173,61,112,0,95,58,37,6,3,3,81,14,35,17,0,16,5,72,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,17,0,58,3,14,3
2020-09-14,303,237,94,143,7,152,86,66,6,2,4,140,12,28,16,0,15,5,134,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,40,0,85,0,20,6
2020-09-15,334,262,90,172,0,158,93,65,9,1,8,137,21,45,24,1,19,7,134,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,40,0,84,2,29,7
2020-09-16,200,160,47,113,2,82,51,31,5,3,2,73,9,17,12,1,17,5,58,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,15,0,48,0,16,5
2020-09-17,303,264,88,176,4,123,62,61,5,2,3,108,15,34,15,1,14,2,106,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,27,0,66,3,25,2
2020-09-18,336,271,101,170,6,159,95,64,11,7,4,142,17,38,19,1,19,8,138,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39,0,91,3,26,8
2020-09-19,414,318,114,204,4,203,107,96,3,0,3,191,12,25,13,0,13,2,188,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,57,0,117,2,25,1
2020-09-20,390,330,121,209,2,174,99,75,4,2,2,164,10,29,11,0,17,3,144,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,51,0,88,0,26,4
2020-09-21,318,230,74,156,10,150,85,65,5,2,3,139,11,30,14,0,17,4,125,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,36,0,90,0,21,5
2020-09-22,248,206,60,146,2,99,61,38,7,2,5,87,12,28,15,1,15,6,78,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,32,0,44,1,21,6
2020-09-23,265,174,85,89,3,169,88,81,12,6,6,154,15,34,19,0,20,10,142,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,43,0,91,7,27,5
2020-09-24,329,260,77,183,1,143,77,66,8,5,3,126,17,37,19,1,14,5,125,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,31,0,79,3,23,5
2020-09-25,331,283,120,163,3,160,96,64,7,3,4,141,19,41,24,0,12,4,141,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,43,0,88,5,26,2
2020-09-26,259,216,74,142,3,111,58,53,5,3,2,93,18,31,19,2,10,1,96,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,34,0,52,2,23,3
2020-09-27,334,248,90,158,7,166,103,63,4,2,2,155,11,25,12,0,17,4,140,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,42,0,90,1,23,3
2020-09-28,354,258,83,175,2,174,92,82,6,3,3,160,14,26,17,0,18,5,144,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,46,0,93,2,26,4
2020-09-29,285,222,63,159,4,122,70,52,10,3,7,104,18,38,18,0,12,5,105,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,30,0,62,4,21,6
2020-09-30,228,202,76,126,8,93,46,47,6,2,4,78,15,30,18,1,14,3,71,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,14,0,55,2,20,4
2020-10-01,391,305,112,193,8,187,92,95,9,4,5,166,21,52,22,0,29,8,152,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,37,0,107,1,38,8
2020-10-02,382,285,96,189,7,184,107,77,3,1,2,170,14,26,15,0,26,3,150,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,48,0,93,0,33,3
2020-10-03,260,224,77,147,1,111,60,51,8,5,3,96,15,26,18,1,17,6,85,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,19,0,70,0,20,8
2020-10-04,286,241,83,158,1,122,69,53,7,4,3,105,17,43,19,0,16,6,95,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28,0,66,1,26,6
2020-10-05,293,270,95,175,2,116,59,57,6,2,4,99,17,32,17,1,18,5,85,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,26,0,67,4,18,2
2020-10-06,201,169,69,100,2,99,61,38,4,1,3,86,13,25,15,0,19,3,68,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,0,57,1,15,3
2020-10-07,204,162,72,90,3,110,56,54,6,1,5,91,19,42,22,0,25,5,79,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,75,1,14,5
2020-10-08,255,216,90,126,4,124,72,52,7,2,5,111,13,27,15,1,18,3,97,0,6,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,23,0,74,1,25,6
2020-10-09,291,228,96,132,4,154,80,74,4,1,3,132,22,41,23,1,26,4,126,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,0,95,4,23,0
2020-10-10,281,238,109,129,7,144,72,72,14,4,10,111,33,62,36,0,36,13,105,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,30,0,78,3,32,11
2020-10-11,236,204,85,119,13,103,59,44,11,5,6,80,23,49,25,0,21,7,76,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,62,6,21,5
2020-10-12,329,243,99,144,1,179,106,73,6,3,3,166,13,24,13,0,27,3,146,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,41,1,107,0,27,5
2020-10-13,204,153,62,91,7,105,56,49,7,4,3,95,10,18,12,2,18,5,80,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,33,0,49,2,19,5
2020-10-14,222,159,66,93,7,120,75,45,5,4,1,104,16,27,19,1,23,3,86,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,0,70,1,22,4
2020-10-15,252,200,94,106,5,137,76,61,7,2,5,117,20,43,23,0,27,3,91,0,13,0,0,0,5,2,0,0,1,0,0,0,0,0,2,0,24,0,84,1,27,6
2020-10-16,282,235,126,109,1,170,96,74,4,0,4,157,13,36,14,0,19,3,141,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,44,0,88,0,37,4
2020-10-17,313,254,121,133,3,170,89,81,8,2,6,150,20,41,23,1,19,2,145,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,3,0,51,0,93,1,23,7
2020-10-18,339,305,140,165,5,165,89,76,6,2,4,154,11,35,13,0,30,4,120,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,44,1,92,1,24,4
2020-10-19,360,248,112,136,15,207,111,96,13,5,8,181,26,54,29,1,41,10,133,0,28,0,0,0,4,0,0,0,1,0,0,0,0,0,5,0,50,0,116,5,36,8
2020-10-20,280,244,110,134,14,130,70,60,11,7,4,109,21,41,24,0,29,7,91,0,8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,29,0,74,6,27,5
2020-10-21,205,161,87,74,13,112,68,44,7,4,3,99,13,31,15,1,29,5,77,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,25,0,66,2,16,5
2020-10-22,264,215,98,117,10,132,72,60,11,6,5,115,17,31,17,0,27,10,101,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,21,0,81,4,24,7
2020-10-23,319,295,149,146,3,168,91,77,12,3,9,136,32,54,35,3,35,8,122,0,3,1,0,0,8,1,0,0,0,0,0,0,0,0,2,0,34,1,103,5,29,6
2020-10-24,271,239,107,132,5,126,71,55,8,4,4,109,17,34,20,2,25,6,93,0,4,1,0,0,3,0,0,0,1,0,0,0,0,0,4,0,27,0,81,4,14,4
2020-10-25,253,225,97,128,5,115,67,48,7,3,4,99,16,37,18,1,18,4,80,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,21,0,73,4,19,3
2020-10-26,243,200,84,116,8,114,61,53,5,1,4,100,14,39,17,1,25,3,78,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,0,63,1,20,4
