"","Fecha","CVEGEO","MUNICIPIO","DECESOS","NUEVOS"
"6126",2020-07-04,26069,"Yécora",0,0
"6127",2020-07-04,26009,"Bacanora",0,0
"6128",2020-07-04,26062,"Suaqui Grande",0,0
"6129",2020-07-04,26054,"San Javier",0,0
"6130",2020-07-04,26061,"Soyopa",0,0
"6131",2020-07-04,26007,"Átil",0,0
"6132",2020-07-04,26057,"San Pedro de la Cueva",0,0
"6133",2020-07-05,26002,"Agua Prieta",17,0
"6134",2020-07-05,26008,"Bacadéhuachi",0,0
"6135",2020-07-05,26012,"Bácum",1,0
"6136",2020-07-05,26014,"Baviácora",0,0
"6137",2020-07-05,26017,"Caborca",21,1
"6138",2020-07-05,26018,"Cajeme",259,8
"6139",2020-07-05,26019,"Cananea",8,0
"6140",2020-07-05,26025,"Empalme",12,4
"6141",2020-07-05,26026,"Etchojoa",13,1
"6142",2020-07-05,26027,"Fronteras",1,0
"6143",2020-07-05,26029,"Guaymas",48,4
"6144",2020-07-05,26030,"Hermosillo",174,4
"6145",2020-07-05,26033,"Huatabampo",13,0
"6146",2020-07-05,26034,"Huépac",0,0
"6147",2020-07-05,26036,"Magdalena",11,0
"6148",2020-07-05,26041,"Nacozari de García",0,0
"6149",2020-07-05,26042,"Navojoa",66,3
"6150",2020-07-05,26043,"Nogales",137,0
"6151",2020-07-05,26045,"Opodepe",1,0
"6152",2020-07-05,26047,"Pitiquito",0,0
"6153",2020-07-05,26048,"Puerto Peñasco",1,0
"6154",2020-07-05,26052,"Sahuaripa",2,0
"6155",2020-07-05,26055,"San Luis Río Colorado",111,1
"6156",2020-07-05,26058,"Santa Ana",2,0
"6157",2020-07-05,26060,"Sáric",1,0
"6158",2020-07-05,26066,"Ures",0,0
"6159",2020-07-05,26067,"Villa Hidalgo",0,0
"6160",2020-07-05,26999,"Sin municipio registrado",0,0
"6161",2020-07-05,26070,"General Plutarco Elías Calles",1,0
"6162",2020-07-05,26013,"Banámichi",0,0
"6163",2020-07-05,26003,"Álamos",0,0
"6164",2020-07-05,26004,"Altar",0,0
"6165",2020-07-05,26039,"Naco",0,0
"6166",2020-07-05,26001,"Aconchi",0,0
"6167",2020-07-05,26035,"Imuris",3,0
"6168",2020-07-05,26044,"Ónavas",0,0
"6169",2020-07-05,26020,"Carbó",1,0
"6170",2020-07-05,26038,"Moctezuma",2,0
"6171",2020-07-05,26068,"Villa Pesqueira",0,0
"6172",2020-07-05,26071,"Benito Juárez",9,0
"6173",2020-07-05,26016,"Benjamín Hill",1,0
"6174",2020-07-05,26065,"Tubutama",0,0
"6175",2020-07-05,26023,"Cumpas",0,0
"6176",2020-07-05,26032,"Huásabas",0,0
"6177",2020-07-05,26015,"Bavispe",0,0
"6178",2020-07-05,26064,"Trincheras",0,0
"6179",2020-07-05,26072,"San Ignacio Río Muerto",6,0
"6180",2020-07-05,26005,"Arivechi",0,0
"6181",2020-07-05,26037,"Mazatán",0,0
"6182",2020-07-05,26046,"Oquitoa",0,0
"6183",2020-07-05,26051,"Rosario",0,0
"6184",2020-07-05,26006,"Arizpe",1,0
"6185",2020-07-05,26011,"Bacoachi",1,0
"6186",2020-07-05,26022,"Cucurpe",0,0
"6187",2020-07-05,26056,"San Miguel de Horcasitas",1,0
"6188",2020-07-05,26040,"Nácori Chico",0,0
"6189",2020-07-05,26049,"Quiriego",0,0
"6190",2020-07-05,26010,"Bacerac",0,0
"6191",2020-07-05,26031,"Huachinera",0,0
"6192",2020-07-05,26021,"La Colorada",0,0
"6193",2020-07-05,26028,"Granados",0,0
"6194",2020-07-05,26063,"Tepache",0,0
"6195",2020-07-05,26024,"Divisaderos",0,0
"6196",2020-07-05,26050,"Rayón",0,0
"6197",2020-07-05,26053,"San Felipe de Jesús",0,0
"6198",2020-07-05,26059,"Santa Cruz",0,0
"6199",2020-07-05,26069,"Yécora",0,0
"6200",2020-07-05,26009,"Bacanora",0,0
"6201",2020-07-05,26062,"Suaqui Grande",0,0
"6202",2020-07-05,26054,"San Javier",0,0
"6203",2020-07-05,26061,"Soyopa",0,0
"6204",2020-07-05,26007,"Átil",0,0
"6205",2020-07-05,26057,"San Pedro de la Cueva",0,0
"6206",2020-07-06,26002,"Agua Prieta",19,2
"6207",2020-07-06,26008,"Bacadéhuachi",0,0
"6208",2020-07-06,26012,"Bácum",1,0
"6209",2020-07-06,26014,"Baviácora",0,0
"6210",2020-07-06,26017,"Caborca",21,0
"6211",2020-07-06,26018,"Cajeme",273,14
"6212",2020-07-06,26019,"Cananea",8,0
"6213",2020-07-06,26025,"Empalme",12,0
"6214",2020-07-06,26026,"Etchojoa",13,0
"6215",2020-07-06,26027,"Fronteras",2,1
"6216",2020-07-06,26029,"Guaymas",49,1
"6217",2020-07-06,26030,"Hermosillo",175,1
"6218",2020-07-06,26033,"Huatabampo",14,1
"6219",2020-07-06,26034,"Huépac",0,0
"6220",2020-07-06,26036,"Magdalena",11,0
"6221",2020-07-06,26041,"Nacozari de García",0,0
"6222",2020-07-06,26042,"Navojoa",66,0
"6223",2020-07-06,26043,"Nogales",144,7
"6224",2020-07-06,26045,"Opodepe",1,0
"6225",2020-07-06,26047,"Pitiquito",0,0
"6226",2020-07-06,26048,"Puerto Peñasco",1,0
"6227",2020-07-06,26052,"Sahuaripa",2,0
"6228",2020-07-06,26055,"San Luis Río Colorado",111,0
"6229",2020-07-06,26058,"Santa Ana",2,0
"6230",2020-07-06,26060,"Sáric",1,0
"6231",2020-07-06,26066,"Ures",0,0
"6232",2020-07-06,26067,"Villa Hidalgo",0,0
"6233",2020-07-06,26999,"Sin municipio registrado",0,0
"6234",2020-07-06,26070,"General Plutarco Elías Calles",1,0
"6235",2020-07-06,26013,"Banámichi",0,0
"6236",2020-07-06,26003,"Álamos",0,0
"6237",2020-07-06,26004,"Altar",0,0
"6238",2020-07-06,26039,"Naco",0,0
"6239",2020-07-06,26001,"Aconchi",0,0
"6240",2020-07-06,26035,"Imuris",3,0
"6241",2020-07-06,26044,"Ónavas",0,0
"6242",2020-07-06,26020,"Carbó",1,0
"6243",2020-07-06,26038,"Moctezuma",2,0
"6244",2020-07-06,26068,"Villa Pesqueira",0,0
"6245",2020-07-06,26071,"Benito Juárez",9,0
"6246",2020-07-06,26016,"Benjamín Hill",1,0
"6247",2020-07-06,26065,"Tubutama",0,0
"6248",2020-07-06,26023,"Cumpas",0,0
"6249",2020-07-06,26032,"Huásabas",0,0
"6250",2020-07-06,26015,"Bavispe",0,0
"6251",2020-07-06,26064,"Trincheras",0,0
"6252",2020-07-06,26072,"San Ignacio Río Muerto",6,0
"6253",2020-07-06,26005,"Arivechi",0,0
"6254",2020-07-06,26037,"Mazatán",0,0
"6255",2020-07-06,26046,"Oquitoa",0,0
"6256",2020-07-06,26051,"Rosario",0,0
"6257",2020-07-06,26006,"Arizpe",1,0
"6258",2020-07-06,26011,"Bacoachi",1,0
"6259",2020-07-06,26022,"Cucurpe",0,0
"6260",2020-07-06,26056,"San Miguel de Horcasitas",1,0
"6261",2020-07-06,26040,"Nácori Chico",0,0
"6262",2020-07-06,26049,"Quiriego",0,0
"6263",2020-07-06,26010,"Bacerac",0,0
"6264",2020-07-06,26031,"Huachinera",0,0
"6265",2020-07-06,26021,"La Colorada",0,0
"6266",2020-07-06,26028,"Granados",0,0
"6267",2020-07-06,26063,"Tepache",0,0
"6268",2020-07-06,26024,"Divisaderos",0,0
"6269",2020-07-06,26050,"Rayón",0,0
"6270",2020-07-06,26053,"San Felipe de Jesús",0,0
"6271",2020-07-06,26059,"Santa Cruz",0,0
"6272",2020-07-06,26069,"Yécora",0,0
"6273",2020-07-06,26009,"Bacanora",0,0
"6274",2020-07-06,26062,"Suaqui Grande",0,0
"6275",2020-07-06,26054,"San Javier",0,0
"6276",2020-07-06,26061,"Soyopa",0,0
"6277",2020-07-06,26007,"Átil",0,0
"6278",2020-07-06,26057,"San Pedro de la Cueva",0,0
"6279",2020-07-07,26002,"Agua Prieta",21,2
"6280",2020-07-07,26008,"Bacadéhuachi",0,0
"6281",2020-07-07,26012,"Bácum",1,0
"6282",2020-07-07,26014,"Baviácora",0,0
"6283",2020-07-07,26017,"Caborca",21,0
"6284",2020-07-07,26018,"Cajeme",287,14
"6285",2020-07-07,26019,"Cananea",8,0
"6286",2020-07-07,26025,"Empalme",15,3
"6287",2020-07-07,26026,"Etchojoa",13,0
"6288",2020-07-07,26027,"Fronteras",2,0
"6289",2020-07-07,26029,"Guaymas",56,7
"6290",2020-07-07,26030,"Hermosillo",184,9
"6291",2020-07-07,26033,"Huatabampo",19,5
"6292",2020-07-07,26034,"Huépac",0,0
"6293",2020-07-07,26036,"Magdalena",12,1
"6294",2020-07-07,26041,"Nacozari de García",0,0
"6295",2020-07-07,26042,"Navojoa",69,3
"6296",2020-07-07,26043,"Nogales",147,3
"6297",2020-07-07,26045,"Opodepe",1,0
"6298",2020-07-07,26047,"Pitiquito",0,0
"6299",2020-07-07,26048,"Puerto Peñasco",1,0
"6300",2020-07-07,26052,"Sahuaripa",2,0
"6301",2020-07-07,26055,"San Luis Río Colorado",115,4
"6302",2020-07-07,26058,"Santa Ana",2,0
"6303",2020-07-07,26060,"Sáric",1,0
"6304",2020-07-07,26066,"Ures",0,0
"6305",2020-07-07,26067,"Villa Hidalgo",0,0
"6306",2020-07-07,26999,"Sin municipio registrado",0,0
"6307",2020-07-07,26070,"General Plutarco Elías Calles",1,0
"6308",2020-07-07,26013,"Banámichi",0,0
"6309",2020-07-07,26003,"Álamos",0,0
"6310",2020-07-07,26004,"Altar",0,0
"6311",2020-07-07,26039,"Naco",0,0
"6312",2020-07-07,26001,"Aconchi",0,0
"6313",2020-07-07,26035,"Imuris",3,0
"6314",2020-07-07,26044,"Ónavas",0,0
"6315",2020-07-07,26020,"Carbó",1,0
"6316",2020-07-07,26038,"Moctezuma",3,1
"6317",2020-07-07,26068,"Villa Pesqueira",0,0
"6318",2020-07-07,26071,"Benito Juárez",9,0
"6319",2020-07-07,26016,"Benjamín Hill",1,0
"6320",2020-07-07,26065,"Tubutama",0,0
"6321",2020-07-07,26023,"Cumpas",0,0
"6322",2020-07-07,26032,"Huásabas",0,0
"6323",2020-07-07,26015,"Bavispe",1,1
"6324",2020-07-07,26064,"Trincheras",0,0
"6325",2020-07-07,26072,"San Ignacio Río Muerto",6,0
"6326",2020-07-07,26005,"Arivechi",0,0
"6327",2020-07-07,26037,"Mazatán",0,0
"6328",2020-07-07,26046,"Oquitoa",0,0
"6329",2020-07-07,26051,"Rosario",0,0
"6330",2020-07-07,26006,"Arizpe",1,0
"6331",2020-07-07,26011,"Bacoachi",1,0
"6332",2020-07-07,26022,"Cucurpe",0,0
"6333",2020-07-07,26056,"San Miguel de Horcasitas",2,1
"6334",2020-07-07,26040,"Nácori Chico",0,0
"6335",2020-07-07,26049,"Quiriego",0,0
"6336",2020-07-07,26010,"Bacerac",0,0
"6337",2020-07-07,26031,"Huachinera",0,0
"6338",2020-07-07,26021,"La Colorada",0,0
"6339",2020-07-07,26028,"Granados",0,0
"6340",2020-07-07,26063,"Tepache",0,0
"6341",2020-07-07,26024,"Divisaderos",0,0
"6342",2020-07-07,26050,"Rayón",0,0
"6343",2020-07-07,26053,"San Felipe de Jesús",0,0
"6344",2020-07-07,26059,"Santa Cruz",0,0
"6345",2020-07-07,26069,"Yécora",0,0
"6346",2020-07-07,26009,"Bacanora",1,1
"6347",2020-07-07,26062,"Suaqui Grande",0,0
"6348",2020-07-07,26054,"San Javier",0,0
"6349",2020-07-07,26061,"Soyopa",0,0
"6350",2020-07-07,26007,"Átil",0,0
"6351",2020-07-07,26057,"San Pedro de la Cueva",0,0
"6352",2020-07-08,26002,"Agua Prieta",21,0
"6353",2020-07-08,26008,"Bacadéhuachi",0,0
"6354",2020-07-08,26012,"Bácum",1,0
"6355",2020-07-08,26014,"Baviácora",0,0
"6356",2020-07-08,26017,"Caborca",21,0
"6357",2020-07-08,26018,"Cajeme",292,5
"6358",2020-07-08,26019,"Cananea",8,0
"6359",2020-07-08,26025,"Empalme",15,0
"6360",2020-07-08,26026,"Etchojoa",13,0
"6361",2020-07-08,26027,"Fronteras",2,0
"6362",2020-07-08,26029,"Guaymas",59,3
"6363",2020-07-08,26030,"Hermosillo",192,8
"6364",2020-07-08,26033,"Huatabampo",19,0
"6365",2020-07-08,26034,"Huépac",0,0
"6366",2020-07-08,26036,"Magdalena",12,0
"6367",2020-07-08,26041,"Nacozari de García",0,0
"6368",2020-07-08,26042,"Navojoa",69,0
"6369",2020-07-08,26043,"Nogales",152,5
"6370",2020-07-08,26045,"Opodepe",1,0
"6371",2020-07-08,26047,"Pitiquito",0,0
"6372",2020-07-08,26048,"Puerto Peñasco",1,0
"6373",2020-07-08,26052,"Sahuaripa",2,0
"6374",2020-07-08,26055,"San Luis Río Colorado",119,4
"6375",2020-07-08,26058,"Santa Ana",2,0
"6376",2020-07-08,26060,"Sáric",1,0
"6377",2020-07-08,26066,"Ures",0,0
"6378",2020-07-08,26067,"Villa Hidalgo",0,0
"6379",2020-07-08,26999,"Sin municipio registrado",0,0
"6380",2020-07-08,26070,"General Plutarco Elías Calles",2,1
"6381",2020-07-08,26013,"Banámichi",0,0
"6382",2020-07-08,26003,"Álamos",0,0
"6383",2020-07-08,26004,"Altar",0,0
"6384",2020-07-08,26039,"Naco",0,0
"6385",2020-07-08,26001,"Aconchi",0,0
"6386",2020-07-08,26035,"Imuris",3,0
"6387",2020-07-08,26044,"Ónavas",0,0
"6388",2020-07-08,26020,"Carbó",1,0
"6389",2020-07-08,26038,"Moctezuma",3,0
"6390",2020-07-08,26068,"Villa Pesqueira",0,0
"6391",2020-07-08,26071,"Benito Juárez",10,1
"6392",2020-07-08,26016,"Benjamín Hill",1,0
"6393",2020-07-08,26065,"Tubutama",0,0
"6394",2020-07-08,26023,"Cumpas",0,0
"6395",2020-07-08,26032,"Huásabas",0,0
"6396",2020-07-08,26015,"Bavispe",1,0
"6397",2020-07-08,26064,"Trincheras",0,0
"6398",2020-07-08,26072,"San Ignacio Río Muerto",6,0
"6399",2020-07-08,26005,"Arivechi",0,0
"6400",2020-07-08,26037,"Mazatán",0,0
"6401",2020-07-08,26046,"Oquitoa",0,0
"6402",2020-07-08,26051,"Rosario",0,0
"6403",2020-07-08,26006,"Arizpe",1,0
"6404",2020-07-08,26011,"Bacoachi",1,0
"6405",2020-07-08,26022,"Cucurpe",0,0
"6406",2020-07-08,26056,"San Miguel de Horcasitas",2,0
"6407",2020-07-08,26040,"Nácori Chico",0,0
"6408",2020-07-08,26049,"Quiriego",0,0
"6409",2020-07-08,26010,"Bacerac",0,0
"6410",2020-07-08,26031,"Huachinera",0,0
"6411",2020-07-08,26021,"La Colorada",0,0
"6412",2020-07-08,26028,"Granados",0,0
"6413",2020-07-08,26063,"Tepache",0,0
"6414",2020-07-08,26024,"Divisaderos",0,0
"6415",2020-07-08,26050,"Rayón",0,0
"6416",2020-07-08,26053,"San Felipe de Jesús",0,0
"6417",2020-07-08,26059,"Santa Cruz",0,0
"6418",2020-07-08,26069,"Yécora",0,0
"6419",2020-07-08,26009,"Bacanora",1,0
"6420",2020-07-08,26062,"Suaqui Grande",0,0
"6421",2020-07-08,26054,"San Javier",0,0
"6422",2020-07-08,26061,"Soyopa",0,0
"6423",2020-07-08,26007,"Átil",0,0
"6424",2020-07-08,26057,"San Pedro de la Cueva",0,0
"6425",2020-07-09,26002,"Agua Prieta",22,1
"6426",2020-07-09,26008,"Bacadéhuachi",0,0
"6427",2020-07-09,26012,"Bácum",1,0
"6428",2020-07-09,26014,"Baviácora",0,0
"6429",2020-07-09,26017,"Caborca",23,2
"6430",2020-07-09,26018,"Cajeme",297,5
"6431",2020-07-09,26019,"Cananea",8,0
"6432",2020-07-09,26025,"Empalme",15,0
"6433",2020-07-09,26026,"Etchojoa",13,0
"6434",2020-07-09,26027,"Fronteras",2,0
"6435",2020-07-09,26029,"Guaymas",59,0
"6436",2020-07-09,26030,"Hermosillo",209,17
"6437",2020-07-09,26033,"Huatabampo",19,0
"6438",2020-07-09,26034,"Huépac",0,0
"6439",2020-07-09,26036,"Magdalena",12,0
"6440",2020-07-09,26041,"Nacozari de García",0,0
"6441",2020-07-09,26042,"Navojoa",71,2
"6442",2020-07-09,26043,"Nogales",157,5
"6443",2020-07-09,26045,"Opodepe",1,0
"6444",2020-07-09,26047,"Pitiquito",0,0
"6445",2020-07-09,26048,"Puerto Peñasco",1,0
"6446",2020-07-09,26052,"Sahuaripa",2,0
"6447",2020-07-09,26055,"San Luis Río Colorado",124,5
"6448",2020-07-09,26058,"Santa Ana",2,0
"6449",2020-07-09,26060,"Sáric",1,0
"6450",2020-07-09,26066,"Ures",0,0
"6451",2020-07-09,26067,"Villa Hidalgo",0,0
"6452",2020-07-09,26999,"Sin municipio registrado",0,0
"6453",2020-07-09,26070,"General Plutarco Elías Calles",3,1
"6454",2020-07-09,26013,"Banámichi",0,0
"6455",2020-07-09,26003,"Álamos",0,0
"6456",2020-07-09,26004,"Altar",0,0
"6457",2020-07-09,26039,"Naco",0,0
"6458",2020-07-09,26001,"Aconchi",0,0
"6459",2020-07-09,26035,"Imuris",3,0
"6460",2020-07-09,26044,"Ónavas",0,0
"6461",2020-07-09,26020,"Carbó",1,0
"6462",2020-07-09,26038,"Moctezuma",3,0
"6463",2020-07-09,26068,"Villa Pesqueira",0,0
"6464",2020-07-09,26071,"Benito Juárez",10,0
"6465",2020-07-09,26016,"Benjamín Hill",1,0
"6466",2020-07-09,26065,"Tubutama",0,0
"6467",2020-07-09,26023,"Cumpas",0,0
"6468",2020-07-09,26032,"Huásabas",0,0
"6469",2020-07-09,26015,"Bavispe",1,0
"6470",2020-07-09,26064,"Trincheras",0,0
"6471",2020-07-09,26072,"San Ignacio Río Muerto",6,0
"6472",2020-07-09,26005,"Arivechi",0,0
"6473",2020-07-09,26037,"Mazatán",0,0
"6474",2020-07-09,26046,"Oquitoa",0,0
"6475",2020-07-09,26051,"Rosario",0,0
"6476",2020-07-09,26006,"Arizpe",1,0
"6477",2020-07-09,26011,"Bacoachi",1,0
"6478",2020-07-09,26022,"Cucurpe",0,0
"6479",2020-07-09,26056,"San Miguel de Horcasitas",3,1
"6480",2020-07-09,26040,"Nácori Chico",0,0
"6481",2020-07-09,26049,"Quiriego",0,0
"6482",2020-07-09,26010,"Bacerac",0,0
"6483",2020-07-09,26031,"Huachinera",0,0
"6484",2020-07-09,26021,"La Colorada",0,0
"6485",2020-07-09,26028,"Granados",0,0
"6486",2020-07-09,26063,"Tepache",0,0
"6487",2020-07-09,26024,"Divisaderos",0,0
"6488",2020-07-09,26050,"Rayón",0,0
"6489",2020-07-09,26053,"San Felipe de Jesús",0,0
"6490",2020-07-09,26059,"Santa Cruz",0,0
"6491",2020-07-09,26069,"Yécora",0,0
"6492",2020-07-09,26009,"Bacanora",1,0
"6493",2020-07-09,26062,"Suaqui Grande",0,0
"6494",2020-07-09,26054,"San Javier",0,0
"6495",2020-07-09,26061,"Soyopa",0,0
"6496",2020-07-09,26007,"Átil",0,0
"6497",2020-07-09,26057,"San Pedro de la Cueva",0,0
"6498",2020-07-10,26002,"Agua Prieta",22,0
"6499",2020-07-10,26008,"Bacadéhuachi",0,0
"6500",2020-07-10,26012,"Bácum",2,1
"6501",2020-07-10,26014,"Baviácora",0,0
"6502",2020-07-10,26017,"Caborca",23,0
"6503",2020-07-10,26018,"Cajeme",302,5
"6504",2020-07-10,26019,"Cananea",8,0
"6505",2020-07-10,26025,"Empalme",16,1
"6506",2020-07-10,26026,"Etchojoa",13,0
"6507",2020-07-10,26027,"Fronteras",2,0
"6508",2020-07-10,26029,"Guaymas",59,0
"6509",2020-07-10,26030,"Hermosillo",225,16
"6510",2020-07-10,26033,"Huatabampo",19,0
"6511",2020-07-10,26034,"Huépac",0,0
"6512",2020-07-10,26036,"Magdalena",12,0
"6513",2020-07-10,26041,"Nacozari de García",0,0
"6514",2020-07-10,26042,"Navojoa",72,1
"6515",2020-07-10,26043,"Nogales",158,1
"6516",2020-07-10,26045,"Opodepe",1,0
"6517",2020-07-10,26047,"Pitiquito",0,0
"6518",2020-07-10,26048,"Puerto Peñasco",2,1
"6519",2020-07-10,26052,"Sahuaripa",2,0
"6520",2020-07-10,26055,"San Luis Río Colorado",127,3
"6521",2020-07-10,26058,"Santa Ana",2,0
"6522",2020-07-10,26060,"Sáric",1,0
"6523",2020-07-10,26066,"Ures",0,0
"6524",2020-07-10,26067,"Villa Hidalgo",0,0
"6525",2020-07-10,26999,"Sin municipio registrado",0,0
"6526",2020-07-10,26070,"General Plutarco Elías Calles",3,0
"6527",2020-07-10,26013,"Banámichi",0,0
"6528",2020-07-10,26003,"Álamos",0,0
"6529",2020-07-10,26004,"Altar",0,0
"6530",2020-07-10,26039,"Naco",0,0
"6531",2020-07-10,26001,"Aconchi",0,0
"6532",2020-07-10,26035,"Imuris",3,0
"6533",2020-07-10,26044,"Ónavas",0,0
"6534",2020-07-10,26020,"Carbó",1,0
"6535",2020-07-10,26038,"Moctezuma",3,0
"6536",2020-07-10,26068,"Villa Pesqueira",0,0
"6537",2020-07-10,26071,"Benito Juárez",11,1
"6538",2020-07-10,26016,"Benjamín Hill",1,0
"6539",2020-07-10,26065,"Tubutama",0,0
"6540",2020-07-10,26023,"Cumpas",0,0
"6541",2020-07-10,26032,"Huásabas",0,0
"6542",2020-07-10,26015,"Bavispe",1,0
"6543",2020-07-10,26064,"Trincheras",0,0
"6544",2020-07-10,26072,"San Ignacio Río Muerto",7,1
"6545",2020-07-10,26005,"Arivechi",0,0
"6546",2020-07-10,26037,"Mazatán",0,0
"6547",2020-07-10,26046,"Oquitoa",0,0
"6548",2020-07-10,26051,"Rosario",0,0
"6549",2020-07-10,26006,"Arizpe",1,0
"6550",2020-07-10,26011,"Bacoachi",1,0
"6551",2020-07-10,26022,"Cucurpe",0,0
"6552",2020-07-10,26056,"San Miguel de Horcasitas",3,0
"6553",2020-07-10,26040,"Nácori Chico",0,0
"6554",2020-07-10,26049,"Quiriego",0,0
"6555",2020-07-10,26010,"Bacerac",0,0
"6556",2020-07-10,26031,"Huachinera",0,0
"6557",2020-07-10,26021,"La Colorada",0,0
"6558",2020-07-10,26028,"Granados",0,0
"6559",2020-07-10,26063,"Tepache",0,0
"6560",2020-07-10,26024,"Divisaderos",0,0
"6561",2020-07-10,26050,"Rayón",0,0
"6562",2020-07-10,26053,"San Felipe de Jesús",0,0
"6563",2020-07-10,26059,"Santa Cruz",0,0
"6564",2020-07-10,26069,"Yécora",0,0
"6565",2020-07-10,26009,"Bacanora",1,0
"6566",2020-07-10,26062,"Suaqui Grande",0,0
"6567",2020-07-10,26054,"San Javier",0,0
"6568",2020-07-10,26061,"Soyopa",0,0
"6569",2020-07-10,26007,"Átil",0,0
"6570",2020-07-10,26057,"San Pedro de la Cueva",0,0
"6571",2020-07-11,26002,"Agua Prieta",23,1
"6572",2020-07-11,26008,"Bacadéhuachi",0,0
"6573",2020-07-11,26012,"Bácum",2,0
"6574",2020-07-11,26014,"Baviácora",0,0
"6575",2020-07-11,26017,"Caborca",23,0
"6576",2020-07-11,26018,"Cajeme",322,20
"6577",2020-07-11,26019,"Cananea",8,0
"6578",2020-07-11,26025,"Empalme",16,0
"6579",2020-07-11,26026,"Etchojoa",15,2
"6580",2020-07-11,26027,"Fronteras",2,0
"6581",2020-07-11,26029,"Guaymas",64,5
"6582",2020-07-11,26030,"Hermosillo",239,14
"6583",2020-07-11,26033,"Huatabampo",20,1
"6584",2020-07-11,26034,"Huépac",0,0
"6585",2020-07-11,26036,"Magdalena",12,0
"6586",2020-07-11,26041,"Nacozari de García",0,0
"6587",2020-07-11,26042,"Navojoa",72,0
"6588",2020-07-11,26043,"Nogales",163,5
"6589",2020-07-11,26045,"Opodepe",1,0
"6590",2020-07-11,26047,"Pitiquito",1,1
"6591",2020-07-11,26048,"Puerto Peñasco",3,1
"6592",2020-07-11,26052,"Sahuaripa",2,0
"6593",2020-07-11,26055,"San Luis Río Colorado",130,3
"6594",2020-07-11,26058,"Santa Ana",2,0
"6595",2020-07-11,26060,"Sáric",1,0
"6596",2020-07-11,26066,"Ures",0,0
"6597",2020-07-11,26067,"Villa Hidalgo",0,0
"6598",2020-07-11,26999,"Sin municipio registrado",0,0
"6599",2020-07-11,26070,"General Plutarco Elías Calles",3,0
"6600",2020-07-11,26013,"Banámichi",0,0
"6601",2020-07-11,26003,"Álamos",0,0
"6602",2020-07-11,26004,"Altar",0,0
"6603",2020-07-11,26039,"Naco",0,0
"6604",2020-07-11,26001,"Aconchi",0,0
"6605",2020-07-11,26035,"Imuris",3,0
"6606",2020-07-11,26044,"Ónavas",0,0
"6607",2020-07-11,26020,"Carbó",1,0
"6608",2020-07-11,26038,"Moctezuma",3,0
"6609",2020-07-11,26068,"Villa Pesqueira",0,0
"6610",2020-07-11,26071,"Benito Juárez",11,0
"6611",2020-07-11,26016,"Benjamín Hill",1,0
"6612",2020-07-11,26065,"Tubutama",0,0
"6613",2020-07-11,26023,"Cumpas",0,0
"6614",2020-07-11,26032,"Huásabas",0,0
"6615",2020-07-11,26015,"Bavispe",1,0
"6616",2020-07-11,26064,"Trincheras",0,0
"6617",2020-07-11,26072,"San Ignacio Río Muerto",7,0
"6618",2020-07-11,26005,"Arivechi",0,0
"6619",2020-07-11,26037,"Mazatán",0,0
"6620",2020-07-11,26046,"Oquitoa",0,0
"6621",2020-07-11,26051,"Rosario",0,0
"6622",2020-07-11,26006,"Arizpe",1,0
"6623",2020-07-11,26011,"Bacoachi",1,0
"6624",2020-07-11,26022,"Cucurpe",0,0
"6625",2020-07-11,26056,"San Miguel de Horcasitas",3,0
"6626",2020-07-11,26040,"Nácori Chico",0,0
"6627",2020-07-11,26049,"Quiriego",0,0
"6628",2020-07-11,26010,"Bacerac",0,0
"6629",2020-07-11,26031,"Huachinera",0,0
"6630",2020-07-11,26021,"La Colorada",0,0
"6631",2020-07-11,26028,"Granados",0,0
"6632",2020-07-11,26063,"Tepache",0,0
"6633",2020-07-11,26024,"Divisaderos",0,0
"6634",2020-07-11,26050,"Rayón",0,0
"6635",2020-07-11,26053,"San Felipe de Jesús",0,0
"6636",2020-07-11,26059,"Santa Cruz",0,0
"6637",2020-07-11,26069,"Yécora",0,0
"6638",2020-07-11,26009,"Bacanora",1,0
"6639",2020-07-11,26062,"Suaqui Grande",0,0
"6640",2020-07-11,26054,"San Javier",0,0
"6641",2020-07-11,26061,"Soyopa",0,0
"6642",2020-07-11,26007,"Átil",0,0
"6643",2020-07-11,26057,"San Pedro de la Cueva",0,0
"6644",2020-07-12,26002,"Agua Prieta",24,1
"6645",2020-07-12,26008,"Bacadéhuachi",0,0
"6646",2020-07-12,26012,"Bácum",2,0
"6647",2020-07-12,26014,"Baviácora",0,0
"6648",2020-07-12,26017,"Caborca",23,0
"6649",2020-07-12,26018,"Cajeme",323,1
"6650",2020-07-12,26019,"Cananea",8,0
"6651",2020-07-12,26025,"Empalme",16,0
"6652",2020-07-12,26026,"Etchojoa",15,0
"6653",2020-07-12,26027,"Fronteras",2,0
"6654",2020-07-12,26029,"Guaymas",65,1
"6655",2020-07-12,26030,"Hermosillo",241,2
"6656",2020-07-12,26033,"Huatabampo",20,0
"6657",2020-07-12,26034,"Huépac",0,0
"6658",2020-07-12,26036,"Magdalena",12,0
"6659",2020-07-12,26041,"Nacozari de García",0,0
"6660",2020-07-12,26042,"Navojoa",72,0
"6661",2020-07-12,26043,"Nogales",163,0
"6662",2020-07-12,26045,"Opodepe",1,0
"6663",2020-07-12,26047,"Pitiquito",1,0
"6664",2020-07-12,26048,"Puerto Peñasco",3,0
"6665",2020-07-12,26052,"Sahuaripa",2,0
