"fecha_ingreso","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas","Hospitalizados_observados"
2020-09-08,473,399,150,249,5,214,109,105,12,6,6,194,20,42,20,0,38,9,166,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,48,1,119,4,35,7,38
2020-09-09,433,355,138,217,6,207,105,102,7,3,4,189,18,41,22,0,18,3,180,0,6,0,0,0,3,1,0,0,0,0,0,0,0,0,10,0,47,0,120,1,30,6,34
2020-09-10,343,274,81,193,5,143,89,54,2,0,2,135,8,22,8,0,10,1,121,0,8,1,0,0,4,0,0,0,0,0,0,0,0,0,6,0,34,0,84,2,19,0,25
2020-09-11,352,276,62,214,5,129,70,59,3,2,1,122,7,16,9,0,10,1,117,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,31,0,74,3,20,0,21
2020-09-12,171,131,40,91,3,75,38,37,4,0,4,62,13,33,14,1,9,3,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,39,0,15,4,26
2020-09-13,158,130,37,93,1,63,34,29,4,1,3,55,8,17,8,0,6,4,53,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,41,2,7,2,16
2020-09-14,462,364,127,237,5,217,126,91,3,0,3,201,16,30,17,0,17,2,191,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,46,0,139,2,24,1,28
2020-09-15,320,253,83,170,9,137,75,62,5,1,4,126,11,31,15,0,5,4,127,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,39,0,69,1,25,4,23
2020-09-16,168,126,55,71,1,92,53,39,9,5,4,74,18,38,22,0,12,6,76,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,15,1,52,1,20,7,28
2020-09-17,507,433,112,321,6,177,100,77,6,2,4,153,24,46,29,1,29,4,141,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,41,0,110,2,17,4,46
2020-09-18,312,256,90,166,0,145,83,62,5,2,3,130,15,29,16,0,17,3,120,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,37,0,78,1,25,4,24
2020-09-19,175,134,54,80,1,94,54,40,2,1,1,82,12,23,12,0,12,2,80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,0,38,0,28,2,18
2020-09-20,111,93,17,76,1,33,15,18,4,1,3,26,7,18,8,1,5,2,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,11,2,8,2,18
2020-09-21,392,350,139,211,11,167,103,64,7,4,3,151,16,31,17,0,25,5,131,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,0,104,3,27,4,34
2020-09-22,434,359,133,226,2,204,100,104,5,1,4,188,16,36,18,0,22,4,173,0,7,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,58,0,118,1,24,4,32
2020-09-23,414,329,121,208,10,190,103,87,7,2,5,177,13,28,13,0,22,7,163,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,50,0,105,1,28,6,24
2020-09-24,357,285,96,189,6,157,99,58,4,2,2,152,5,17,8,1,12,2,135,0,9,1,0,0,0,0,0,0,1,1,0,0,0,0,6,0,41,0,85,1,25,3,18
2020-09-25,330,259,83,176,2,151,91,60,8,4,4,134,17,45,22,2,16,7,128,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,35,0,82,1,27,7,32
2020-09-26,160,123,41,82,1,76,43,33,5,3,2,66,10,24,13,0,8,4,65,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,0,38,2,12,3,20
2020-09-27,104,81,23,58,1,44,24,20,5,2,3,36,8,19,10,1,4,3,38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,10,0,24,2,7,3,22
2020-09-28,421,312,107,205,4,208,117,91,13,7,6,190,18,48,23,0,22,8,176,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,56,0,116,5,28,8,35
2020-09-29,408,323,134,189,3,212,122,90,13,7,6,184,28,51,33,1,27,11,173,0,7,0,0,0,5,1,0,0,0,0,0,0,0,0,8,0,55,0,103,4,46,9,42
2020-09-30,388,292,99,193,8,180,97,83,6,3,3,165,15,31,15,0,12,3,162,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,46,0,90,1,37,5,25
2020-10-01,401,312,94,218,3,179,97,82,6,2,4,170,9,22,10,0,9,3,164,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,53,0,92,4,23,2,20
2020-10-02,362,262,85,177,9,175,89,86,6,1,5,156,19,42,20,0,19,3,150,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,42,0,91,1,30,5,34
2020-10-03,127,103,37,66,3,58,29,29,5,2,3,51,7,17,8,0,10,5,43,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,39,2,9,3,13
2020-10-04,133,111,33,78,2,52,25,27,4,1,3,40,12,20,12,1,10,2,35,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,30,2,9,2,19
2020-10-05,434,332,123,209,2,218,129,89,5,4,1,202,16,31,17,0,27,4,175,0,13,1,0,0,3,0,0,0,0,0,0,0,0,0,7,0,44,0,126,1,41,4,31
2020-10-06,422,347,116,231,4,185,103,82,7,3,4,170,15,37,17,0,24,7,153,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,50,0,98,1,30,6,35
2020-10-07,281,227,92,135,4,141,79,62,7,4,3,122,19,39,23,1,25,5,102,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,30,0,88,1,19,6,31
2020-10-08,282,233,87,146,2,131,61,70,7,2,5,109,22,38,24,0,19,5,107,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,0,80,3,23,4,34
2020-10-09,258,221,72,149,1,108,63,45,1,0,1,100,8,18,9,0,19,1,80,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29,0,66,0,11,1,19
2020-10-10,141,109,45,64,5,72,44,28,7,4,3,55,17,32,19,0,14,6,52,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,12,0,41,3,16,4,31
2020-10-11,119,112,49,63,1,55,25,30,12,4,8,34,21,40,23,2,15,8,36,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,11,0,29,4,15,8,35
2020-10-12,299,241,102,139,13,143,87,56,6,1,5,123,20,39,24,2,25,5,111,0,4,0,0,0,2,1,1,0,0,0,0,0,0,0,3,0,29,0,90,1,21,5,40
2020-10-13,380,308,125,183,6,191,101,90,13,7,6,163,28,61,30,0,36,11,149,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,35,0,107,4,43,9,54
2020-10-14,326,250,106,144,6,174,96,78,7,2,5,153,21,39,23,0,28,7,139,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,42,0,97,2,30,5,36
2020-10-15,314,251,113,138,6,166,99,67,8,5,3,140,26,53,29,1,18,3,134,0,11,0,0,0,3,2,0,0,0,0,0,0,0,0,3,0,40,0,92,3,31,5,46
2020-10-16,277,216,89,127,11,138,72,66,2,1,1,128,10,24,11,0,25,1,101,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,0,87,1,19,1,24
2020-10-17,110,76,36,40,0,70,39,31,5,2,3,58,12,22,12,0,11,2,55,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,36,2,18,3,14
2020-10-18,141,120,56,64,1,76,42,34,9,3,6,59,17,35,19,0,15,7,58,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,40,2,16,7,24
2020-10-19,359,264,127,137,4,211,115,96,3,1,2,201,10,33,13,2,35,1,131,0,41,1,0,0,3,0,0,0,1,0,0,0,0,0,3,0,59,0,127,1,22,2,34
2020-10-20,303,274,137,137,4,159,92,67,9,2,7,141,18,45,21,1,33,4,119,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,36,0,81,0,39,9,41
2020-10-21,371,314,125,189,10,166,83,83,5,1,4,149,17,37,17,0,19,1,134,0,11,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,36,0,99,0,29,5,30
2020-10-22,315,273,149,124,3,184,102,82,6,4,2,175,9,26,11,0,40,6,137,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,45,0,108,1,29,5,26
2020-10-23,348,297,129,168,13,160,90,70,12,7,5,136,24,43,26,0,36,10,118,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,45,1,91,4,22,7,38
2020-10-24,99,77,40,37,12,50,27,23,10,4,6,32,18,39,22,1,14,7,31,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,7,0,27,2,15,8,26
2020-10-25,106,87,36,51,3,52,28,24,6,1,5,40,12,21,13,0,15,6,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,26,2,13,4,18
2020-10-26,431,388,200,188,8,231,136,95,15,9,6,199,32,54,35,1,40,11,169,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,52,0,134,7,36,8,45
2020-10-27,268,230,119,111,8,144,80,64,17,5,12,117,27,52,31,2,34,10,95,0,11,2,0,0,4,1,0,0,0,0,0,0,0,0,3,0,26,1,82,5,33,11,44
2020-10-28,295,255,106,149,6,130,79,51,2,2,0,116,14,40,15,1,25,2,97,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28,0,80,0,20,2,34
2020-10-29,300,255,92,163,7,118,65,53,5,2,3,97,21,43,22,0,28,3,82,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,22,0,69,1,24,4,37
2020-10-30,312,235,90,145,12,150,82,68,7,3,4,135,15,38,16,1,26,6,118,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,32,0,94,3,20,4,33
2020-10-31,93,78,35,43,5,43,16,27,9,4,5,27,16,41,18,0,14,7,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,23,4,14,5,28
2020-11-01,75,67,37,30,3,41,21,20,8,3,5,24,17,38,20,1,9,3,29,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,20,4,10,4,30
2020-11-02,306,239,126,113,44,139,67,72,18,9,9,112,27,55,30,4,52,11,76,0,7,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,30,0,80,6,26,12,41
2020-11-03,464,420,193,227,10,220,130,90,9,4,5,199,21,40,23,1,23,3,177,0,17,0,0,0,3,1,0,0,0,0,0,0,0,0,5,0,56,0,123,3,36,6,42
2020-11-04,463,372,148,224,51,178,90,88,13,4,9,147,31,58,33,1,25,7,138,0,14,3,0,0,1,1,0,0,0,0,0,0,0,0,5,0,35,0,105,4,33,9,53
2020-11-05,535,436,188,248,49,226,116,110,13,6,7,204,22,48,24,1,29,7,184,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,47,0,140,4,35,9,39
2020-11-06,379,277,118,159,62,151,87,64,12,8,4,128,23,49,29,1,29,9,107,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,32,0,87,4,27,8,41
2020-11-07,135,124,63,61,4,69,37,32,8,4,4,53,16,31,19,1,18,7,47,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,44,1,18,6,23
2020-11-08,126,115,78,37,3,85,36,49,11,6,5,66,19,43,23,1,13,6,66,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,50,4,18,7,28
2020-11-09,462,360,179,181,46,227,140,87,15,6,9,194,33,71,38,3,51,10,159,0,12,1,0,0,5,0,0,0,0,0,0,0,0,0,5,0,42,0,146,5,34,10,50
2020-11-10,432,349,196,153,42,226,128,98,25,15,10,189,37,71,42,2,54,11,152,0,14,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,41,0,142,8,39,17,47
2020-11-11,431,362,200,162,9,253,132,121,15,8,7,220,33,70,34,1,49,9,194,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,62,0,143,5,44,10,57
2020-11-12,396,374,211,163,7,223,115,108,18,7,11,184,39,73,44,3,56,13,152,0,10,0,0,0,4,0,0,0,0,0,1,0,0,0,5,0,45,0,123,6,50,12,63
2020-11-13,409,373,174,199,12,192,98,94,25,11,14,158,34,69,40,3,49,18,127,0,14,1,0,0,2,1,0,0,0,0,0,0,0,0,9,0,36,0,104,8,43,17,56
2020-11-14,136,129,76,53,2,79,38,41,14,6,8,53,26,48,28,1,20,7,50,0,6,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,10,0,50,8,19,6,32
2020-11-15,97,91,58,33,2,62,36,26,14,8,6,40,22,40,25,1,20,12,35,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,37,3,21,11,28
2020-11-16,213,163,89,74,12,126,68,58,12,5,7,101,25,46,26,0,26,9,92,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30,3,73,1,22,8,33
2020-11-17,561,497,265,232,31,292,163,129,21,8,13,249,43,79,45,0,57,11,209,0,23,0,0,0,2,0,1,1,0,0,0,0,0,0,3,0,62,0,166,7,61,14,66
2020-11-18,513,461,234,227,23,254,142,112,21,10,11,215,39,81,44,0,48,11,183,0,14,0,0,0,9,2,0,0,0,0,0,0,0,0,5,0,45,0,158,6,46,15,69
2020-11-19,496,444,246,198,29,262,157,105,16,9,7,236,26,53,29,1,31,9,205,0,21,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,66,0,150,5,42,11,42
2020-11-20,514,453,248,205,25,280,157,123,18,8,10,248,32,66,35,1,42,10,215,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,58,0,163,4,55,14,50
2020-11-21,178,171,109,62,3,111,63,48,22,8,14,72,39,86,45,5,35,15,64,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,55,8,30,14,53
2020-11-22,146,130,79,51,2,92,42,50,26,10,16,56,36,77,39,1,24,14,61,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,11,0,49,7,31,19,49
2020-11-23,736,663,377,286,16,403,219,184,20,10,10,359,44,89,46,1,60,10,300,0,36,2,0,0,7,0,0,0,0,0,0,0,0,0,4,0,97,0,241,7,61,13,75
2020-11-24,650,583,307,276,11,351,196,155,22,11,11,312,39,85,41,0,57,16,259,0,29,1,0,0,6,0,0,0,0,0,0,0,0,0,4,0,84,0,197,7,66,15,58
2020-11-25,685,643,328,315,8,355,179,176,25,10,15,318,37,87,41,1,66,13,264,0,24,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,101,0,191,9,60,16,57
2020-11-26,560,505,291,214,19,319,170,149,21,12,9,284,35,72,40,0,52,14,234,0,26,2,0,0,7,2,0,0,0,0,0,0,0,0,4,0,61,1,196,5,58,15,54
2020-11-27,500,450,244,206,7,284,151,133,23,6,17,240,44,76,49,0,52,13,188,0,37,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,74,0,170,10,40,13,59
2020-11-28,202,187,118,69,3,127,66,61,20,8,12,89,38,87,43,2,29,11,85,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,62,6,43,14,55
2020-11-29,149,148,103,45,0,104,52,52,17,6,11,65,39,77,39,1,28,9,65,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,16,0,60,4,26,13,52
2020-11-30,577,528,311,217,9,340,180,160,23,9,14,285,55,108,59,3,65,14,230,0,36,1,0,0,9,0,0,0,0,0,0,0,0,0,2,0,67,0,210,6,61,17,75
2020-12-01,613,495,288,207,14,386,202,184,34,14,20,331,55,106,57,1,63,26,283,0,29,2,0,0,10,0,1,1,0,0,0,0,0,0,4,0,80,1,226,9,76,24,71
2020-12-02,591,491,280,211,5,373,196,177,32,14,18,304,69,135,76,3,61,22,259,0,46,1,0,0,7,1,0,0,0,0,0,0,0,0,1,0,83,2,223,7,66,23,95
2020-12-03,571,486,264,222,6,335,176,159,25,8,17,291,44,94,52,4,56,20,254,0,21,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,85,0,191,8,54,17,65
2020-12-04,526,433,230,203,13,305,174,131,17,11,6,269,36,82,37,1,44,11,217,0,41,1,0,0,2,0,0,0,1,0,0,0,0,0,4,1,58,0,203,9,40,7,60
2020-12-05,274,200,123,77,6,187,113,74,28,10,18,148,39,81,44,3,34,15,132,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,0,124,11,35,17,50
2020-12-06,282,225,132,93,7,180,90,90,26,9,17,137,43,86,46,0,31,16,137,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,44,0,88,7,43,19,57
2020-12-07,779,641,375,266,31,473,237,236,34,16,18,413,60,116,64,3,51,22,388,0,29,2,0,0,5,0,0,0,0,0,0,0,0,0,5,0,110,0,272,6,86,28,90
2020-12-08,697,614,343,271,26,388,223,165,31,13,18,320,68,135,71,1,60,15,295,0,29,2,0,0,4,1,0,0,0,0,0,0,0,0,2,0,82,0,225,5,79,26,87
2020-12-09,736,619,337,282,9,436,247,189,35,17,18,388,48,92,52,2,63,19,325,0,41,3,0,0,7,2,0,0,0,0,0,0,0,0,2,0,102,0,255,8,77,27,69
2020-12-10,659,601,297,304,6,340,202,138,31,15,16,285,55,107,61,1,58,24,254,0,25,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,84,2,200,9,54,20,74
2020-12-11,694,607,327,280,19,385,219,166,30,15,15,335,50,100,53,2,46,13,297,0,34,1,0,0,7,1,1,0,0,0,0,0,0,0,5,0,86,0,228,13,66,17,74
2020-12-12,378,321,166,155,7,213,132,81,30,20,10,162,51,109,56,0,44,22,148,0,20,3,0,0,1,1,0,0,0,0,0,0,0,0,4,0,42,0,112,9,55,21,73
2020-12-13,194,171,118,53,2,138,70,68,30,14,16,93,45,93,54,5,30,15,90,0,16,4,0,0,2,2,0,0,0,0,0,0,0,0,1,0,20,1,84,6,33,23,60
2020-12-14,736,645,386,259,15,455,241,214,29,10,19,399,56,120,61,3,63,17,343,0,46,2,0,0,2,0,0,0,1,0,0,0,0,0,6,0,101,0,276,11,72,18,83
2020-12-15,695,650,420,230,6,453,251,202,39,20,19,389,64,129,73,2,65,25,330,0,49,3,0,0,9,3,0,0,0,0,0,0,0,0,8,0,95,0,270,11,80,28,87
2020-12-16,668,607,370,237,7,418,204,214,38,16,22,354,64,115,67,0,61,21,323,0,28,2,0,0,6,0,0,0,0,0,0,0,0,0,5,0,79,1,254,7,80,30,78
2020-12-17,722,657,337,320,10,389,208,181,33,18,15,316,73,142,82,2,61,20,309,0,12,0,0,0,6,1,0,0,1,0,0,0,0,0,8,0,85,0,220,7,76,26,95
2020-12-18,713,640,311,329,20,360,189,171,28,12,16,307,53,101,62,1,61,20,259,0,28,2,0,0,9,1,0,0,0,0,0,0,3,0,5,0,68,0,210,9,77,19,76
2020-12-19,443,396,200,196,3,242,131,111,32,13,19,197,45,80,53,2,35,21,164,0,40,3,0,0,3,2,0,0,0,0,0,0,0,0,3,0,39,1,151,11,49,20,62
2020-12-20,274,234,134,100,7,165,82,83,41,17,24,108,57,107,67,2,37,21,108,0,18,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30,1,75,8,60,32,69
2020-12-21,832,688,351,337,14,475,244,231,50,24,26,400,75,147,83,3,62,28,381,0,28,6,0,0,4,1,0,0,0,0,0,0,0,0,8,0,97,0,268,15,102,35,87
2020-12-22,731,603,337,266,20,438,231,207,22,14,8,391,47,91,50,2,48,12,364,0,19,2,0,0,7,1,0,0,0,0,0,0,0,0,7,0,101,0,252,5,78,17,66
2020-12-23,763,664,308,356,9,388,210,178,36,13,23,315,73,129,77,3,69,25,294,0,17,2,0,0,8,1,0,0,0,0,0,0,0,0,2,0,91,0,210,6,85,30,98
2020-12-24,434,374,178,196,9,225,119,106,29,11,18,176,49,96,57,1,46,19,156,0,16,3,0,0,7,1,0,0,0,0,0,0,0,0,4,0,41,0,132,10,48,19,65
2020-12-25,142,110,75,35,5,100,45,55,23,6,17,61,39,70,43,1,32,17,63,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,47,4,34,19,51
2020-12-26,438,344,209,135,23,276,132,144,41,17,24,212,64,120,74,3,45,20,207,0,23,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,54,1,144,8,76,32,82
2020-12-27,286,231,164,67,9,205,121,84,36,19,17,151,54,108,62,2,37,21,159,0,8,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,37,1,107,9,59,26,72
2020-12-28,906,730,412,318,13,563,299,264,47,19,28,485,78,163,89,2,81,28,415,0,55,2,0,0,12,3,0,0,0,0,0,0,0,0,10,0,111,0,333,11,109,36,101
2020-12-29,826,666,362,304,10,505,290,215,32,17,15,440,65,120,70,3,74,20,395,0,27,4,0,0,9,0,0,0,0,0,0,0,0,0,8,0,125,0,288,7,84,25,96
2020-12-30,802,629,337,292,9,484,262,222,36,19,17,420,64,120,75,4,51,21,373,0,48,2,0,0,12,2,0,0,0,0,0,0,0,0,6,0,117,0,285,14,76,22,96
2020-12-31,548,417,233,184,10,342,198,144,32,16,16,280,62,124,65,1,58,24,246,0,28,0,0,0,10,1,0,0,0,0,0,0,0,0,7,0,65,0,202,8,68,24,89
2021-01-01,186,149,100,49,3,132,62,70,31,12,19,90,42,87,50,0,27,19,96,0,7,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,21,0,73,13,36,18,56
2021-01-02,426,356,190,166,6,251,137,114,25,10,15,209,42,82,51,3,34,12,195,0,21,3,0,0,1,1,0,0,0,0,0,0,0,0,4,0,55,0,139,10,53,15,59
2021-01-03,303,249,145,104,6,193,85,108,28,10,18,146,47,99,51,1,35,18,142,0,12,1,0,0,3,1,0,0,1,0,0,0,0,0,3,0,43,0,88,8,59,20,64
2021-01-04,873,795,469,326,13,527,277,250,48,23,25,448,79,164,85,1,75,31,390,0,54,4,0,0,8,1,0,0,0,0,0,0,0,0,6,0,97,1,301,12,123,35,103
2021-01-05,886,794,438,356,12,515,292,223,35,11,24,457,58,132,65,1,71,22,363,0,74,4,0,0,7,0,0,0,0,0,0,0,0,0,10,0,97,0,308,8,100,27,78
2021-01-06,724,649,329,320,8,391,222,169,33,14,19,342,49,106,56,0,84,26,233,0,68,1,0,0,6,0,0,0,0,0,0,0,0,0,7,1,77,0,234,6,73,26,73
2021-01-07,723,645,338,307,12,401,201,200,36,13,23,332,69,138,69,0,66,19,268,0,61,2,0,0,6,5,0,0,0,0,0,0,0,0,4,0,57,0,240,8,100,28,90
2021-01-08,667,593,299,294,14,358,187,171,37,14,23,308,50,108,55,2,68,29,252,0,35,1,0,0,3,0,0,0,0,0,0,0,0,0,11,1,76,1,200,7,71,28,76
2021-01-09,358,308,148,160,8,190,85,105,28,10,18,144,46,97,52,6,48,20,131,0,8,2,0,0,3,1,0,0,0,0,0,0,0,0,3,0,28,0,114,7,45,21,68
2021-01-10,313,286,158,128,8,176,93,83,40,18,22,116,60,128,67,1,50,29,113,0,10,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,28,0,89,10,58,30,82
2021-01-11,856,767,430,337,22,495,271,224,42,16,26,426,69,138,77,3,80,25,339,0,65,2,0,0,11,2,0,0,0,0,0,0,0,0,11,0,96,1,282,6,106,35,94
2021-01-12,640,560,269,291,18,329,185,144,41,20,21,272,57,119,70,5,87,25,182,0,47,0,0,0,12,1,1,0,0,0,0,0,0,0,3,0,48,1,194,5,84,35,80
2021-01-13,662,619,276,343,6,313,188,125,20,14,6,271,42,104,46,2,76,11,195,0,38,2,0,0,4,2,0,0,0,0,0,0,0,0,5,0,71,1,172,2,65,17,65
2021-01-14,695,661,300,361,3,328,171,157,33,11,22,271,57,112,62,2,76,20,222,0,28,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,50,0,190,8,86,25,68
2021-01-15,516,461,221,240,5,271,148,123,41,18,23,207,64,133,77,4,61,24,171,0,33,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,52,0,153,10,65,31,83
2021-01-16,330,304,165,139,7,184,88,96,29,9,20,143,41,89,45,4,47,20,131,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,95,8,57,21,58
2021-01-17,211,173,116,57,3,151,71,80,29,10,19,106,45,82,47,1,32,16,105,0,13,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,0,95,7,43,22,52
2021-01-18,970,907,414,493,4,471,269,202,35,18,17,405,66,144,76,8,94,17,310,0,64,3,0,0,2,0,1,0,0,0,0,0,0,0,11,0,75,0,282,5,103,30,87
2021-01-19,599,553,262,291,9,299,162,137,31,13,18,242,57,120,60,0,79,23,175,0,38,2,0,0,7,0,0,0,0,0,0,0,0,0,3,0,57,0,187,13,52,18,84
2021-01-20,546,493,241,252,5,286,158,128,27,10,17,236,50,97,55,0,94,21,173,0,15,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,53,1,166,5,64,21,63
2021-01-21,590,554,288,266,5,319,153,166,22,10,12,275,44,98,46,2,89,13,212,0,16,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,71,0,177,2,68,20,68
2021-01-22,528,477,236,241,5,279,136,143,18,7,11,253,26,60,33,2,84,11,180,0,13,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,64,0,154,5,57,13,43
2021-01-23,323,287,134,153,3,167,93,74,23,13,10,125,42,74,50,3,48,14,101,0,17,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,30,0,87,3,49,19,53
2021-01-24,210,190,78,112,5,92,48,44,20,7,13,62,30,66,34,1,24,14,64,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,53,7,29,13,46
2021-01-25,657,601,290,311,9,334,173,161,20,5,15,288,46,106,49,1,92,12,200,0,35,0,0,0,7,3,0,0,0,0,0,0,0,0,4,0,54,0,210,6,66,14,71
2021-01-26,440,398,173,225,5,209,101,108,14,6,8,177,32,72,34,0,53,8,136,0,16,2,0,0,4,1,0,0,0,0,0,0,0,0,5,0,42,0,125,4,37,10,43
2021-01-27,459,430,187,243,4,212,111,101,30,13,17,163,49,96,55,1,72,20,122,0,16,3,0,0,2,0,0,0,0,0,0,0,0,0,7,0,37,0,113,7,55,23,63
2021-01-28,484,456,181,275,5,203,114,89,17,11,6,172,31,73,36,4,50,10,130,0,20,1,0,0,3,1,0,0,0,0,0,0,0,0,8,0,35,0,111,3,49,14,53
2021-01-29,482,431,191,240,13,229,124,105,22,8,14,188,41,94,50,3,88,20,118,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,48,0,131,6,49,16,61
2021-01-30,228,206,92,114,1,113,53,60,9,5,4,99,14,36,15,0,30,4,75,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,70,1,18,8,26
2021-01-31,198,181,66,115,3,78,44,34,11,6,5,60,18,44,20,0,22,10,54,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,41,1,16,9,30
2021-02-01,183,155,84,71,2,110,53,57,20,9,11,77,33,75,37,1,29,11,70,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,60,6,30,14,56
