"","fecha_def","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
"126",2020-08-21,2,0,0,0,0,2,1,1,2,1,1,0,2,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"127",2020-08-22,1,0,0,0,0,1,0,1,1,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"128",2020-08-23,2,2,2,0,0,2,0,2,2,0,2,0,2,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"129",2020-08-25,3,3,3,0,0,3,1,2,3,1,2,0,3,6,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"130",2020-08-26,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"131",2020-08-27,2,2,1,1,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"132",2020-08-28,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"133",2020-08-30,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"134",2020-08-31,2,2,1,1,0,1,0,1,1,0,1,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"135",2020-09-01,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",2020-09-07,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"137",2020-09-09,2,2,1,1,0,1,1,0,1,1,0,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"138",2020-09-10,1,0,0,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"139",2020-09-14,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",2020-09-16,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"141",2020-09-17,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"142",2020-09-18,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",2020-09-19,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"144",2020-09-20,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"145",2020-09-23,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"146",2020-09-24,2,1,1,0,0,2,0,2,2,0,2,0,2,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"147",2020-09-27,1,0,0,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"148",2020-09-30,3,3,1,2,0,1,0,1,1,0,1,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"149",2020-10-13,3,3,3,0,0,3,0,3,3,0,3,0,3,6,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"150",2020-10-14,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",2020-10-16,2,2,1,1,0,1,1,0,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"152",2020-10-17,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"153",2020-10-18,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"154",2020-10-19,2,2,2,0,0,2,1,1,2,1,1,0,2,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"155",2020-10-22,2,2,2,0,0,2,1,1,2,1,1,0,2,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"156",2020-10-24,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"157",2020-10-26,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"158",2020-10-28,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"159",2020-10-30,2,2,2,0,0,2,0,2,2,0,2,0,2,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"160",2020-11-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",2020-11-02,2,2,2,0,0,2,2,0,2,2,0,0,2,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"162",2020-11-03,3,3,2,1,0,2,0,2,2,0,2,0,2,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"163",2020-11-04,1,1,1,0,0,1,0,1,1,0,1,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"164",2020-11-06,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"165",2020-11-08,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"166",2020-11-10,2,2,2,0,0,2,1,1,2,1,1,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"167",2020-11-11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",2020-11-12,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"169",2020-11-13,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"170",2020-11-14,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"171",2020-11-15,4,3,2,1,0,3,1,2,3,1,2,0,3,6,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"172",2020-11-16,2,2,2,0,0,2,1,1,2,1,1,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"173",2020-11-17,2,1,1,0,0,2,2,0,2,2,0,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"174",2020-11-18,2,2,1,1,0,1,0,1,1,0,1,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"175",2020-11-19,5,5,5,0,0,5,2,3,5,2,3,0,5,8,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
"176",2020-11-20,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"177",2020-11-21,2,1,1,0,0,2,1,1,2,1,1,0,2,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"178",2020-11-22,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"179",2020-11-23,2,1,1,0,0,2,0,2,2,0,2,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"180",2020-11-24,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"181",2020-11-25,2,1,1,0,0,2,1,1,2,1,1,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"182",2020-11-26,3,2,2,0,0,3,1,2,3,1,2,0,3,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"183",2020-11-27,4,4,4,0,0,4,2,2,4,2,2,0,4,8,4,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"184",2020-11-28,3,1,1,0,0,3,2,1,3,2,1,0,3,5,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"185",2020-11-29,3,2,1,1,0,2,1,1,2,1,1,0,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"186",2020-11-30,3,3,3,0,0,3,2,1,3,2,1,0,3,6,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"187",2020-12-01,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"188",2020-12-02,3,2,2,0,0,3,2,1,3,2,1,0,3,6,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"189",2020-12-03,2,2,2,0,0,2,1,1,2,1,1,0,2,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"190",2020-12-04,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",2020-12-05,4,4,4,0,0,4,2,2,4,2,2,0,4,8,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"192",2020-12-07,2,2,2,0,0,2,0,2,2,0,2,0,2,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"193",2020-12-08,4,3,3,0,0,4,2,2,4,2,2,0,4,8,4,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"194",2020-12-09,4,4,3,1,0,3,1,2,3,1,2,0,3,7,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"195",2020-12-10,5,4,4,0,0,5,2,3,5,2,3,0,5,10,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
"196",2020-12-11,5,3,3,0,0,5,4,1,5,4,1,0,5,10,5,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
"197",2020-12-12,4,3,3,0,0,4,3,1,4,3,1,0,4,8,4,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"198",2020-12-13,2,2,2,0,0,2,2,0,2,2,0,0,2,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"199",2020-12-14,7,4,4,0,0,7,4,3,7,4,3,0,7,14,8,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6
"200",2020-12-15,4,4,4,0,0,4,1,3,4,1,3,0,4,8,5,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"201",2020-12-16,3,2,2,0,0,3,0,3,3,0,3,0,3,6,3,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"202",2020-12-17,1,1,1,0,0,1,0,1,1,0,1,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"203",2020-12-18,4,2,1,1,0,3,1,2,3,1,2,0,3,7,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"204",2020-12-19,3,3,3,0,0,3,2,1,3,2,1,0,3,5,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"205",2020-12-20,2,1,1,0,0,2,1,1,2,1,1,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"206",2020-12-21,4,4,4,0,0,4,2,2,4,2,2,0,4,8,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"207",2020-12-22,3,3,3,0,0,3,1,2,3,1,2,0,3,5,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"208",2020-12-23,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"209",2020-12-24,2,2,2,0,0,2,2,0,2,2,0,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"210",2020-12-25,3,2,2,0,0,3,0,3,3,0,3,0,3,6,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"211",2020-12-27,5,3,3,0,0,5,1,4,5,1,4,0,5,10,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
"212",2020-12-28,3,2,2,0,0,3,0,3,3,0,3,0,3,6,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"213",2020-12-29,4,3,2,1,0,3,2,1,3,2,1,0,3,7,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"214",2020-12-30,4,3,2,1,0,3,1,2,3,1,2,0,3,6,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"215",2020-12-31,4,4,2,2,0,2,0,2,2,0,2,0,2,6,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"216",2021-01-01,4,3,2,1,0,3,3,0,3,3,0,0,3,5,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"217",2021-01-02,2,2,1,1,0,1,0,1,1,0,1,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"218",2021-01-03,3,2,1,1,0,2,1,1,2,1,1,0,2,5,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"219",2021-01-04,3,2,2,0,0,3,1,2,3,1,2,0,3,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"220",2021-01-05,4,4,4,0,0,4,3,1,4,3,1,0,4,8,5,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"221",2021-01-06,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"222",2021-01-07,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"223",2021-01-11,2,2,2,0,0,2,0,2,2,0,2,0,2,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"224",2021-01-13,4,4,3,1,0,3,0,3,3,0,3,0,3,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2
"225",2021-01-14,2,2,1,1,0,1,1,0,1,1,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"226",2021-01-17,3,2,2,0,0,3,2,1,3,2,1,0,3,5,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"227",2021-01-18,2,2,2,0,0,2,1,1,2,1,1,0,2,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"228",2021-01-20,2,2,1,1,0,1,1,0,1,1,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"229",2021-01-21,3,3,3,0,0,3,1,2,3,1,2,0,3,6,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"230",2021-01-22,2,2,2,0,0,2,1,1,2,1,1,0,2,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"231",2021-01-23,2,1,1,0,0,2,1,1,2,1,1,0,2,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"232",2021-01-24,2,2,2,0,0,2,0,2,2,0,2,0,2,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"233",2021-01-25,3,3,1,2,0,1,1,0,1,1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"234",2021-01-26,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"235",2021-01-27,2,2,2,0,0,2,0,2,2,0,2,0,2,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"236",2021-01-28,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237",2021-01-29,3,3,2,1,0,2,0,2,2,0,2,0,2,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"238",2021-01-30,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",2021-01-31,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"240",2021-02-02,1,0,0,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"241",2021-02-04,3,3,3,0,0,3,0,3,3,0,3,0,3,5,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"242",2021-02-05,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",2021-02-06,2,2,2,0,0,2,0,2,2,0,2,0,2,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"244",2021-02-07,1,0,0,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"245",2021-02-08,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"246",2021-02-09,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",2021-02-12,2,2,2,0,0,2,0,2,2,0,2,0,2,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"248",2021-02-13,3,3,2,1,0,2,1,1,2,1,1,0,2,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"249",2021-02-15,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"250",2021-02-16,4,4,4,0,0,4,2,2,4,2,2,0,4,7,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"251",2021-02-17,2,2,2,0,0,2,1,1,2,1,1,0,2,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"252",2021-02-18,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",2021-02-19,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"254",2021-02-21,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",2021-02-22,3,3,1,2,0,1,0,1,1,0,1,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"256",2021-02-23,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"257",2021-02-24,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"258",2021-02-25,4,4,1,3,0,1,0,1,1,0,1,0,1,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"259",2021-02-26,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",2021-02-27,2,2,1,1,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"261",2021-03-01,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",2021-03-03,2,2,2,0,0,2,1,1,2,1,1,0,2,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"263",2021-03-05,1,1,1,0,0,1,0,1,1,0,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"264",2021-03-07,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",2021-03-09,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",2021-03-11,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",2021-03-14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",2021-03-15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",2021-03-16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",2021-03-17,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
