"","fecha_def","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
"419",2021-06-16,2,1,1,0,0,2,0,2,2,0,2,0,2,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"420",2021-06-18,2,2,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"421",2021-06-19,3,3,3,0,0,3,2,1,3,2,1,0,3,5,3,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"422",2021-06-20,2,2,2,0,0,2,0,2,2,0,2,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"423",2021-06-22,2,2,2,0,0,2,2,0,2,2,0,0,2,4,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"424",2021-06-23,7,7,3,4,0,3,2,1,3,2,1,0,3,7,4,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"425",2021-06-24,3,3,2,1,0,2,2,0,2,2,0,0,2,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"426",2021-06-25,4,4,4,0,0,4,1,3,4,1,3,0,4,6,4,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"427",2021-06-26,4,4,2,2,0,2,0,2,2,0,2,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"428",2021-06-28,2,2,1,1,0,1,0,1,1,0,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"429",2021-06-29,3,3,2,1,0,2,1,1,2,1,1,0,2,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"430",2021-06-30,5,5,4,1,0,4,2,2,4,2,2,0,4,7,5,2,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"431",2021-07-01,4,4,3,1,0,3,2,1,3,2,1,0,3,7,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"432",2021-07-02,5,5,4,1,0,4,2,2,4,2,2,0,4,7,5,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"433",2021-07-03,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",2021-07-04,2,2,1,1,0,1,0,1,1,0,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"435",2021-07-05,5,5,2,3,0,2,0,2,2,0,2,0,2,7,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"436",2021-07-06,4,4,3,1,0,3,0,3,3,0,3,0,3,6,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"437",2021-07-08,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"438",2021-07-09,3,3,2,1,0,2,1,1,2,1,1,0,2,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"439",2021-07-10,3,3,3,0,0,3,2,1,3,2,1,0,3,6,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2
"440",2021-07-12,5,5,5,0,0,5,2,3,5,2,3,0,5,8,6,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1
"441",2021-07-13,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"442",2021-07-14,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"443",2021-07-15,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",2021-07-16,1,1,1,0,0,1,0,1,1,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"445",2021-07-18,5,5,4,1,0,4,0,4,4,0,4,0,4,9,4,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"446",2021-07-19,3,3,3,0,0,3,1,2,3,1,2,0,3,6,5,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"447",2021-07-20,5,5,4,1,0,4,2,2,4,2,2,0,4,6,6,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1
"448",2021-07-21,6,4,3,1,2,3,2,1,3,2,1,0,3,8,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"449",2021-07-22,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",2021-07-23,4,4,3,1,0,3,0,3,3,0,3,0,3,5,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"451",2021-07-24,2,2,2,0,0,2,2,0,2,2,0,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"452",2021-07-25,4,4,3,1,0,3,3,0,3,3,0,0,3,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"453",2021-07-26,3,3,3,0,0,3,2,1,3,2,1,0,3,6,6,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"454",2021-07-27,8,8,5,3,0,5,2,3,5,2,3,0,5,13,7,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1
"455",2021-07-28,6,6,4,2,0,4,1,3,4,1,3,0,4,8,7,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"456",2021-07-29,5,5,5,0,0,5,2,3,5,2,3,0,5,8,7,0,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
"457",2021-07-30,8,8,5,3,0,5,1,4,5,1,4,0,5,12,7,0,3,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1
"458",2021-07-31,4,4,4,0,0,4,2,2,4,2,2,0,4,8,5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1
"459",2021-08-01,4,3,3,0,0,4,0,4,4,0,4,0,4,8,5,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"460",2021-08-02,10,10,10,0,0,10,7,3,10,7,3,0,10,19,13,0,7,7,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,4
"461",2021-08-03,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",2021-08-04,9,8,8,0,1,8,3,5,8,3,5,0,8,15,11,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,3,3
"463",2021-08-05,5,4,3,1,0,4,2,2,4,2,2,0,4,8,5,0,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"464",2021-08-06,3,3,1,2,0,1,1,0,1,1,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"465",2021-08-07,2,2,1,1,0,1,0,1,1,0,1,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"466",2021-08-08,4,4,3,1,0,3,0,3,3,0,3,0,3,6,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"467",2021-08-09,12,10,7,3,0,9,8,1,9,8,1,0,9,20,10,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4
"468",2021-08-10,8,8,7,1,0,7,3,4,7,3,4,0,7,15,11,2,3,3,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4
"469",2021-08-11,6,6,4,2,0,4,0,4,4,0,4,0,4,9,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1
"470",2021-08-12,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"471",2021-08-13,4,4,3,1,0,3,3,0,3,3,0,0,3,5,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
"472",2021-08-14,6,5,4,1,0,5,2,3,5,2,3,0,5,11,6,1,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2
"473",2021-08-15,2,2,1,1,0,1,1,0,1,1,0,0,1,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"474",2021-08-16,7,7,7,0,0,7,3,4,7,3,4,0,7,14,9,1,5,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3
"475",2021-08-17,5,5,4,1,0,4,1,3,4,1,3,0,4,9,5,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1
"476",2021-08-18,3,3,3,0,0,3,2,1,3,2,1,0,3,5,5,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"477",2021-08-19,6,5,4,1,0,5,2,3,5,2,3,0,5,10,7,0,1,1,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
"478",2021-08-20,4,4,4,0,0,4,2,2,4,2,2,0,4,8,6,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"479",2021-08-21,4,4,4,0,0,4,0,4,4,0,4,0,4,8,5,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"480",2021-08-22,4,4,3,1,0,3,2,1,3,2,1,0,3,6,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"481",2021-08-23,8,8,7,1,0,7,1,6,7,1,6,0,7,15,11,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,4
"482",2021-08-24,4,4,4,0,0,4,2,2,4,2,2,0,4,8,7,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0
"483",2021-08-25,5,4,4,0,0,5,2,3,5,2,3,0,5,8,6,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
"484",2021-08-26,6,6,4,2,0,4,1,3,4,1,3,0,4,10,7,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1
"485",2021-08-27,4,3,2,1,0,3,1,2,3,1,2,0,3,5,4,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"486",2021-08-28,7,7,5,2,0,5,1,4,5,1,4,0,5,12,9,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2
"487",2021-08-29,6,6,5,1,0,5,2,3,5,2,3,0,5,11,7,0,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2
"488",2021-08-30,8,8,7,1,0,7,1,6,7,1,6,0,7,15,9,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2
"489",2021-08-31,5,5,4,1,0,4,3,1,4,3,1,0,4,9,6,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"490",2021-09-01,8,8,8,0,0,8,2,6,8,2,6,0,8,16,12,0,4,4,1,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6
"491",2021-09-02,6,6,5,1,0,5,0,5,5,0,5,0,5,10,7,1,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1
"492",2021-09-03,7,7,7,0,0,7,3,4,7,3,4,0,7,14,9,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5
"493",2021-09-04,2,2,1,1,0,1,0,1,1,0,1,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"494",2021-09-05,1,1,1,0,0,1,0,1,1,0,1,0,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"495",2021-09-06,3,2,1,1,0,2,0,2,2,0,2,0,2,5,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"496",2021-09-07,8,8,7,1,0,7,4,3,7,4,3,0,7,15,12,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1
"497",2021-09-08,7,7,4,3,0,4,2,2,4,2,2,0,4,11,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"498",2021-09-09,5,5,4,1,0,4,2,2,4,2,2,0,4,9,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"499",2021-09-10,6,6,6,0,0,6,3,3,6,3,3,0,6,12,8,1,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
"500",2021-09-11,5,4,3,1,1,3,0,3,3,0,3,0,3,7,4,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"501",2021-09-12,3,3,3,0,0,3,1,2,3,1,2,0,3,6,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"502",2021-09-13,5,5,1,4,0,1,0,1,1,0,1,0,1,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"503",2021-09-14,3,3,3,0,0,3,2,1,3,2,1,0,3,6,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2
"504",2021-09-15,5,5,3,2,0,3,2,1,3,2,1,0,3,8,4,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"505",2021-09-16,3,3,2,1,0,2,0,2,2,0,2,0,2,5,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"506",2021-09-17,7,7,7,0,0,7,3,4,7,3,4,0,7,14,9,1,4,4,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3
"507",2021-09-18,2,1,1,0,0,2,1,1,2,1,1,0,2,4,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"508",2021-09-19,3,3,3,0,0,3,0,3,3,0,3,0,3,5,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"509",2021-09-20,4,4,4,0,0,4,1,3,4,1,3,0,4,7,5,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"510",2021-09-21,8,7,6,1,0,7,3,4,7,3,4,0,7,15,9,1,3,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,6
"511",2021-09-22,7,7,7,0,0,7,4,3,7,4,3,0,7,14,9,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3
"512",2021-09-23,2,2,2,0,0,2,1,1,2,1,1,0,2,4,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"513",2021-09-24,3,3,3,0,0,3,2,1,3,2,1,0,3,5,4,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"514",2021-09-25,4,4,3,1,0,3,3,0,3,3,0,0,3,7,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"515",2021-09-26,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",2021-09-27,8,8,8,0,0,8,3,5,8,3,5,0,8,16,9,1,4,4,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7
"517",2021-09-28,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518",2021-09-29,3,3,2,1,0,2,2,0,2,2,0,0,2,5,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"519",2021-09-30,4,4,3,1,0,3,1,2,3,1,2,0,3,7,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"520",2021-10-01,2,1,1,0,1,1,0,1,1,0,1,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"521",2021-10-02,2,2,2,0,0,2,0,2,2,0,2,0,2,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"522",2021-10-03,2,2,2,0,0,2,2,0,2,2,0,0,2,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"523",2021-10-04,4,3,3,0,0,4,1,3,4,1,3,0,4,8,5,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1
"524",2021-10-05,5,4,3,1,0,4,1,3,4,1,3,0,4,9,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3
"525",2021-10-06,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"526",2021-10-07,4,4,3,1,0,3,2,1,3,2,1,0,3,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"527",2021-10-08,3,3,1,2,0,1,0,1,1,0,1,0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"528",2021-10-10,2,2,2,0,0,2,0,2,2,0,2,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"529",2021-10-12,2,2,2,0,0,2,2,0,2,2,0,0,2,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"530",2021-10-13,2,2,1,1,0,1,0,1,1,0,1,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"531",2021-10-14,1,1,1,0,0,1,0,1,1,0,1,0,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"532",2021-10-15,4,4,1,3,0,1,1,0,1,1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"533",2021-10-17,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"534",2021-10-19,3,3,3,0,0,3,2,1,3,2,1,0,3,6,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"535",2021-10-20,3,3,2,1,0,2,0,2,2,0,2,0,2,5,3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"536",2021-10-21,2,2,2,0,0,2,1,1,2,1,1,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"537",2021-10-22,4,4,4,0,0,4,2,2,4,2,2,0,4,8,6,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"538",2021-10-23,1,1,1,0,0,1,1,0,1,1,0,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"539",2021-10-24,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540",2021-10-25,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"541",2021-10-26,2,2,1,1,0,1,0,1,1,0,1,0,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"542",2021-10-28,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543",2021-10-29,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"544",2021-10-30,1,1,1,0,0,1,0,1,1,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"545",2021-11-01,2,2,2,0,0,2,1,1,2,1,1,0,2,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"546",2021-11-02,2,2,2,0,0,2,0,2,2,0,2,0,2,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"547",2021-11-03,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"548",2021-11-04,4,4,2,2,0,2,0,2,2,0,2,0,2,6,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"549",2021-11-05,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550",2021-11-06,3,3,3,0,0,3,1,2,3,1,2,0,3,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
"551",2021-11-07,2,2,2,0,0,2,0,2,2,0,2,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"552",2021-11-08,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553",2021-11-09,2,2,2,0,0,2,1,1,2,1,1,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"554",2021-11-10,4,4,4,0,0,4,2,2,4,2,2,0,4,8,6,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"555",2021-11-11,3,3,1,2,0,1,0,1,1,0,1,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"556",2021-11-12,3,2,2,0,1,2,1,1,2,1,1,0,2,5,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"557",2021-11-13,3,2,1,1,1,1,0,1,1,0,1,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"558",2021-11-14,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559",2021-11-15,4,4,3,1,0,3,3,0,3,3,0,0,3,7,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"560",2021-11-16,2,2,1,1,0,1,0,1,1,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"561",2021-11-17,4,4,4,0,0,4,1,3,4,1,3,0,4,8,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"562",2021-11-18,4,4,2,2,0,2,0,2,2,0,2,0,2,6,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"563",2021-11-19,3,3,2,1,0,2,0,2,2,0,2,0,2,5,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
