"","fecha_sintomas","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
"1",2020-01-01,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2020-01-03,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",2020-01-05,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",2020-01-06,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",2020-01-07,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",2020-01-08,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",2020-01-09,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",2020-01-10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",2020-01-11,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",2020-01-12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",2020-01-13,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",2020-01-14,6,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",2020-01-15,5,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",2020-01-16,9,6,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",2020-01-17,5,4,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",2020-01-18,4,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",2020-01-19,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",2020-01-20,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",2020-01-21,10,7,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",2020-01-22,8,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",2020-01-23,7,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",2020-01-24,16,9,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",2020-01-25,9,5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",2020-01-26,8,6,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",2020-01-27,11,8,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",2020-01-28,4,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",2020-01-29,11,8,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",2020-01-30,7,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",2020-01-31,9,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",2020-02-01,14,5,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",2020-02-02,8,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",2020-02-03,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",2020-02-04,4,3,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",2020-02-05,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",2020-02-06,11,7,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",2020-02-07,9,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",2020-02-08,10,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",2020-02-09,9,7,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",2020-02-10,10,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",2020-02-11,8,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",2020-02-12,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",2020-02-13,14,5,0,5,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",2020-02-14,8,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",2020-02-15,13,8,0,8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",2020-02-16,9,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",2020-02-17,7,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",2020-02-18,10,5,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",2020-02-19,16,7,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",2020-02-20,11,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",2020-02-21,19,7,0,7,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",2020-02-22,20,13,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",2020-02-23,17,4,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",2020-02-24,13,7,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",2020-02-25,12,4,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",2020-02-26,15,4,0,4,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",2020-02-27,13,3,0,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",2020-02-28,20,6,0,6,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",2020-02-29,12,3,0,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",2020-03-01,11,6,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",2020-03-02,9,6,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",2020-03-03,8,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",2020-03-04,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",2020-03-05,10,6,0,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",2020-03-06,8,2,0,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",2020-03-07,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",2020-03-08,9,7,0,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",2020-03-09,12,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",2020-03-10,5,4,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",2020-03-11,11,8,1,7,3,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"70",2020-03-12,9,7,1,6,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"71",2020-03-13,11,6,0,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",2020-03-14,8,5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",2020-03-15,27,21,0,21,5,1,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"74",2020-03-16,15,14,1,13,1,1,1,0,0,0,0,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"75",2020-03-17,15,15,4,11,0,4,3,1,0,0,0,4,0,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
"76",2020-03-18,20,11,0,11,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",2020-03-19,17,11,2,9,4,2,2,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"78",2020-03-20,29,20,0,20,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",2020-03-21,12,9,0,9,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",2020-03-22,34,21,0,21,8,3,2,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"81",2020-03-23,29,18,1,17,9,1,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"82",2020-03-24,25,14,2,12,11,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"83",2020-03-25,15,7,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",2020-03-26,21,11,0,11,10,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",2020-03-27,30,19,1,18,10,1,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"86",2020-03-28,18,11,3,8,7,3,2,1,0,0,0,1,2,4,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"87",2020-03-29,23,15,0,15,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",2020-03-30,15,9,0,9,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",2020-03-31,15,6,0,6,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",2020-04-01,25,14,5,9,9,6,1,5,1,0,1,3,3,8,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,1
"91",2020-04-02,25,11,0,11,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",2020-04-03,17,8,0,8,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",2020-04-04,20,12,4,8,8,4,1,3,1,1,0,2,2,6,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1
"94",2020-04-05,14,9,0,9,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",2020-04-06,15,7,1,6,8,1,0,1,1,0,1,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"96",2020-04-07,17,9,1,8,8,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"97",2020-04-08,17,11,1,10,6,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"98",2020-04-09,8,6,2,4,2,2,2,0,0,0,0,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"99",2020-04-10,18,11,0,11,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",2020-04-11,23,13,2,11,10,2,1,1,0,0,0,1,1,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"101",2020-04-12,27,17,1,16,10,1,1,0,0,0,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"102",2020-04-13,17,8,0,8,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",2020-04-14,28,20,0,20,6,2,0,2,0,0,0,2,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"104",2020-04-15,23,17,0,17,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",2020-04-16,39,32,3,29,7,3,3,0,1,1,0,1,2,6,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0
"106",2020-04-17,22,14,4,10,8,4,3,1,1,1,0,2,2,5,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1
"107",2020-04-18,18,12,5,7,6,5,4,1,1,0,1,3,2,5,2,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0
"108",2020-04-19,24,16,8,8,8,8,4,4,1,1,0,5,3,6,3,0,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,1
"109",2020-04-20,49,42,7,35,7,7,3,4,1,1,0,6,1,11,2,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,1
"110",2020-04-21,26,16,6,10,8,7,2,5,0,0,0,5,2,8,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"111",2020-04-22,29,25,7,18,4,7,1,6,1,0,1,5,2,7,3,1,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,0
"112",2020-04-23,22,17,8,9,5,8,3,5,0,0,0,8,0,2,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0
"113",2020-04-24,45,40,6,34,3,8,1,7,0,0,0,8,0,4,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0
"114",2020-04-25,88,73,5,68,14,6,3,3,0,0,0,5,1,17,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
"115",2020-04-26,27,26,6,20,1,6,3,3,0,0,0,5,1,4,1,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
"116",2020-04-27,39,21,9,12,4,22,4,18,1,0,1,21,1,5,1,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,1,1,0
"117",2020-04-28,31,20,6,14,1,15,5,10,0,0,0,15,0,1,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,1,0
"118",2020-04-29,56,44,5,39,5,11,2,9,0,0,0,11,0,7,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0
"119",2020-04-30,49,33,16,17,3,29,6,23,2,0,2,27,2,12,4,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,1,4,1
"120",2020-05-01,29,27,12,15,1,12,1,11,1,0,1,8,4,8,5,1,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,1,1
"121",2020-05-02,62,56,19,37,5,19,8,11,0,0,0,17,2,13,4,1,2,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,2,0
"122",2020-05-03,42,34,18,16,8,18,5,13,0,0,0,18,0,5,0,0,2,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0
"123",2020-05-04,57,53,28,25,3,28,8,20,0,0,0,25,3,6,4,0,1,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,21,0,0,0
"124",2020-05-05,83,73,17,56,6,18,7,11,0,0,0,18,0,7,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,16,0,0,0
"125",2020-05-06,71,68,27,41,3,27,12,15,1,0,1,22,5,11,5,0,7,1,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,2,1
"126",2020-05-07,62,58,27,31,2,28,11,17,1,0,1,26,2,9,2,0,7,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,2,1
"127",2020-05-08,77,67,27,40,8,27,8,19,1,0,1,23,4,8,7,2,6,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19,1,1,0
"128",2020-05-09,143,136,26,110,6,26,11,15,0,0,0,25,1,10,2,0,2,0,17,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,19,0,1,0
"129",2020-05-10,134,129,40,89,4,40,15,25,3,2,1,31,9,22,12,1,4,0,25,0,9,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,11,0,21,1,7,2
"130",2020-05-11,69,63,23,40,4,24,15,9,6,2,4,14,10,19,13,3,7,3,9,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,10,1,6,5
"131",2020-05-12,73,61,24,37,4,25,12,13,4,1,3,20,5,14,7,3,5,3,11,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,17,2,2,2
"132",2020-05-13,78,65,28,37,8,28,12,16,3,1,2,21,7,18,11,1,2,1,16,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,20,1,4,2
"133",2020-05-14,52,46,28,18,4,29,14,15,2,0,2,27,2,6,3,0,11,2,10,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,22,1,2,1
"134",2020-05-15,112,104,70,34,7,70,35,35,3,0,3,63,7,15,7,0,17,1,44,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,46,1,10,2
"135",2020-05-16,159,150,85,65,3,86,34,52,5,1,4,74,12,21,15,2,11,2,60,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,19,0,53,3,12,2
"136",2020-05-17,160,150,87,63,7,87,41,46,4,1,3,75,12,22,14,0,8,0,54,0,24,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,14,0,56,1,16,3
"137",2020-05-18,159,141,60,81,15,60,27,33,3,1,2,51,9,19,11,1,7,0,31,0,18,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,12,0,40,3,8,0
"138",2020-05-19,112,87,53,34,18,55,27,28,2,1,1,45,10,20,10,0,13,1,30,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,37,1,5,1
"139",2020-05-20,144,132,70,62,7,72,35,37,6,2,4,58,14,23,17,2,21,3,32,0,18,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,13,0,51,4,6,2
"140",2020-05-21,120,103,54,49,9,55,20,35,5,3,2,43,12,24,14,0,12,3,31,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,13,0,30,1,10,4
"141",2020-05-22,187,171,94,77,7,95,47,48,8,2,6,80,15,26,20,3,17,4,62,0,14,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,14,0,64,4,15,4
"142",2020-05-23,170,158,79,79,10,79,36,43,6,1,5,65,14,24,17,1,20,4,47,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,42,3,11,3
"143",2020-05-24,145,133,63,70,11,63,32,31,5,0,5,47,16,26,19,2,14,2,37,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,43,3,7,2
"144",2020-05-25,293,272,135,137,14,139,66,73,11,8,3,119,20,39,23,0,24,7,98,0,16,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27,0,83,1,28,10
"145",2020-05-26,155,149,64,85,6,64,26,38,2,1,1,55,9,17,10,0,12,2,41,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,14,0,44,2,5,0
